position,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
middle,False,0.9974333047866821,0.9757000207901001,0.9439166666666666,0.941,0.9764333333333334,0.9611,0.99445,0.9762,0.9961333333333333,0.9779,0.9964833333333334,0.9768,0.99655,0.9758
middle,False,0.9971666932106018,0.9761999845504761,0.9479333333333333,0.9424,0.9759833333333333,0.9617,0.9946666666666667,0.9748,0.9974833333333334,0.9764,0.99785,0.9773,0.99745,0.9763
middle,False,0.996999979019165,0.9768000245094299,0.9477166666666667,0.9414,0.9775166666666667,0.9645,0.99465,0.9771,0.9982,0.9771,0.9985333333333334,0.9768,0.998,0.9772
middle,False,0.9974166750907898,0.9767000079154968,0.946,0.937,0.9763,0.9616,0.9948666666666667,0.976,0.9976,0.9782,0.9978166666666667,0.9779,0.9974166666666666,0.9766
middle,False,0.997083306312561,0.9782000184059143,0.9465833333333333,0.9434,0.9785333333333334,0.9618,0.9953833333333333,0.976,0.9982,0.9788,0.9989166666666667,0.9778,0.9984666666666666,0.9778
middle,False,0.9971666932106018,0.9800999760627747,0.9405166666666667,0.9378,0.97755,0.9647,0.9941666666666666,0.9776,0.9975,0.979,0.998,0.9792,0.99825,0.9798
middle,False,0.998199999332428,0.9803000092506409,0.9433333333333334,0.9369,0.9748666666666667,0.963,0.9953666666666666,0.979,0.9981333333333333,0.9799,0.99905,0.9807,0.9988833333333333,0.9793
middle,False,0.9980499744415283,0.9721999764442444,0.9475833333333333,0.9428,0.9813166666666666,0.9676,0.9943,0.9766,0.995,0.976,0.9936,0.9754,0.9934166666666666,0.9725
middle,False,0.9977166652679443,0.9782000184059143,0.9492666666666667,0.9427,0.9801666666666666,0.9682,0.9963,0.9781,0.99875,0.9783,0.9991,0.9779,0.9988666666666667,0.9775
middle,False,0.9969666600227356,0.9782000184059143,0.9363833333333333,0.933,0.9748166666666667,0.9595,0.9937333333333334,0.9771,0.9964333333333333,0.9781,0.9968166666666667,0.9778,0.9968333333333333,0.9777
middle,False,0.996916651725769,0.9782999753952026,0.9508166666666666,0.9424,0.97855,0.962,0.9959166666666667,0.9779,0.9976833333333334,0.9781,0.99825,0.9791,0.9979,0.9774
middle,False,0.9976333379745483,0.9757000207901001,0.9523333333333334,0.9455,0.9779833333333333,0.9645,0.9947166666666667,0.9781,0.9970166666666667,0.9779,0.99685,0.9764,0.99725,0.9762
middle,False,0.9975000023841858,0.9775999784469604,0.9368833333333333,0.9334,0.9756333333333334,0.9626,0.9938833333333333,0.9779,0.9963,0.979,0.99595,0.9781,0.99625,0.9779
middle,False,0.9965500235557556,0.9763000011444092,0.9491333333333334,0.9429,0.9772833333333333,0.9656,0.99395,0.9749,0.9969166666666667,0.9772,0.9969666666666667,0.9767,0.99705,0.977
middle,False,0.9973166584968567,0.9767000079154968,0.945,0.9405,0.9793,0.9652,0.9929833333333333,0.9768,0.9955833333333334,0.9772,0.9955166666666667,0.9764,0.9957833333333334,0.9765
middle,False,0.9973000288009644,0.9758999943733215,0.94465,0.94,0.9757333333333333,0.9607,0.9946,0.9756,0.9976666666666667,0.9781,0.9976166666666667,0.9751,0.9977666666666667,0.9759
middle,False,0.9971500039100647,0.9743000268936157,0.9400666666666667,0.9316,0.97655,0.964,0.9946666666666667,0.9756,0.9976166666666667,0.9775,0.9974,0.9771,0.9984166666666666,0.9763
middle,False,0.9973499774932861,0.9800000190734863,0.9520666666666666,0.9463,0.9786833333333333,0.9635,0.9963833333333333,0.9775,0.9978,0.9797,0.9982833333333333,0.9794,0.9976,0.9783
middle,False,0.997866690158844,0.9746999740600586,0.94575,0.9384,0.9785666666666667,0.9644,0.9943833333333333,0.9741,0.9970833333333333,0.9754,0.9978,0.9753,0.9978166666666667,0.9742
back,True,0.9973000288009644,0.9732000231742859,0.9391166666666667,0.9345,0.9761833333333333,0.962,0.9894833333333334,0.9721,0.9936,0.974,0.9959333333333333,0.9756,0.99625,0.9745
back,True,0.9970166683197021,0.9776999950408936,0.9440666666666667,0.9426,0.9737666666666667,0.9564,0.9914833333333334,0.9733,0.9955833333333334,0.9759,0.9975333333333334,0.9776,0.9976666666666667,0.9772
back,True,0.9972333312034607,0.9768000245094299,0.9496666666666667,0.9439,0.9825,0.9677,0.992,0.9723,0.9956166666666667,0.9741,0.9970166666666667,0.9777,0.9978333333333333,0.9777
back,True,0.9972500205039978,0.9758999943733215,0.9415666666666667,0.9373,0.9810166666666666,0.9662,0.994,0.9746,0.99585,0.9759,0.9976833333333334,0.9773,0.9978,0.9768
back,True,0.997866690158844,0.9742000102996826,0.94765,0.9382,0.97925,0.9641,0.9933666666666666,0.9749,0.99695,0.9769,0.9975166666666667,0.9767,0.9981666666666666,0.9776
back,True,0.9976666569709778,0.9746000170707703,0.9415333333333333,0.9368,0.9789,0.9651,0.9913166666666666,0.9714,0.9950666666666667,0.9738,0.9973166666666666,0.9759,0.9970666666666667,0.9759
back,True,0.9983166456222534,0.9750999808311462,0.93675,0.9309,0.97215,0.9561,0.9906666666666667,0.97,0.9966666666666667,0.9752,0.9975833333333334,0.9762,0.9974833333333334,0.975
back,True,0.9976333379745483,0.9782999753952026,0.9405,0.9323,0.9751666666666666,0.9623,0.9912666666666666,0.9729,0.9961833333333333,0.9763,0.9984333333333333,0.9778,0.99855,0.9773
back,True,0.9972500205039978,0.9732999801635742,0.94525,0.9406,0.9754166666666667,0.9579,0.9918166666666667,0.9706,0.9954666666666667,0.9744,0.9968166666666667,0.9737,0.9973166666666666,0.9749
back,True,0.9966333508491516,0.9735000133514404,0.9458166666666666,0.9363,0.9783333333333334,0.962,0.9922333333333333,0.9713,0.99615,0.9743,0.9972833333333333,0.9762,0.9973333333333333,0.9745
back,True,0.9980666637420654,0.9764000177383423,0.9439833333333333,0.9391,0.9781166666666666,0.965,0.9938,0.9738,0.9965,0.9747,0.9977833333333334,0.977,0.9984333333333333,0.9775
back,True,0.9973999857902527,0.9761999845504761,0.94605,0.9367,0.98225,0.967,0.9939666666666667,0.9762,0.9961166666666667,0.9746,0.9982666666666666,0.9774,0.9986666666666667,0.9772
back,True,0.9958333373069763,0.9754999876022339,0.9402166666666667,0.9381,0.9756166666666667,0.9645,0.99095,0.9721,0.9953666666666666,0.9743,0.9971833333333333,0.976,0.9971166666666667,0.9755
back,True,0.9969000220298767,0.9760000109672546,0.9480666666666666,0.9391,0.9799333333333333,0.9648,0.9920333333333333,0.9746,0.9957666666666667,0.9743,0.99765,0.9772,0.9977666666666667,0.9758
back,True,0.9973999857902527,0.9758999943733215,0.9477333333333333,0.9428,0.9808,0.9665,0.9947833333333334,0.9767,0.9974833333333334,0.9758,0.9985166666666667,0.9776,0.9988166666666667,0.9776
back,True,0.9972666501998901,0.9740999937057495,0.9462,0.9396,0.97695,0.9606,0.991,0.971,0.9958833333333333,0.9742,0.9970833333333333,0.9747,0.9967833333333334,0.9756
back,True,0.9970999956130981,0.9746000170707703,0.9416666666666667,0.9348,0.9765166666666667,0.9628,0.9914,0.9715,0.99555,0.9744,0.9970166666666667,0.976,0.9974333333333333,0.9762
back,True,0.9978500008583069,0.9793999791145325,0.9481666666666667,0.9417,0.9798166666666667,0.9641,0.9917,0.973,0.9959333333333333,0.9767,0.9984,0.978,0.9987333333333334,0.9775
back,True,0.9977166652679443,0.9789999723434448,0.9415666666666667,0.9362,0.9796833333333334,0.9644,0.9918833333333333,0.9731,0.9956166666666667,0.9774,0.9973,0.979,0.9973833333333333,0.9787
back,True,0.9969499707221985,0.9757999777793884,0.9481,0.9387,0.9782333333333333,0.9656,0.9948333333333333,0.9751,0.9975166666666667,0.9756,0.9985,0.9766,0.9984666666666666,0.9753
back,True,0.9976333379745483,0.9739999771118164,0.9422166666666667,0.9364,0.9784333333333334,0.9647,0.9927166666666667,0.9755,0.996,0.978,0.9972333333333333,0.9785,0.9973333333333333,0.979
back,True,0.9974499940872192,0.9772999882698059,0.94905,0.9439,0.9787333333333333,0.9617,0.9930166666666667,0.9727,0.9964666666666666,0.9772,0.99795,0.9772,0.9981,0.9768
back,True,0.9975666403770447,0.9757999777793884,0.94595,0.9398,0.97565,0.961,0.9912333333333333,0.9718,0.9934,0.9736,0.9966166666666667,0.9767,0.9959833333333333,0.9756
back,True,0.9965500235557556,0.974399983882904,0.9445166666666667,0.9382,0.9761833333333333,0.9622,0.99315,0.9737,0.9962833333333333,0.9782,0.9976333333333334,0.9783,0.9978166666666667,0.9773
back,True,0.9970666766166687,0.9715999960899353,0.9457333333333333,0.9396,0.9748333333333333,0.9622,0.98925,0.9684,0.9945333333333334,0.973,0.9961833333333333,0.9754,0.9962,0.9745
back,False,0.9976000189781189,0.978600025177002,0.9473833333333334,0.9402,0.9842666666666666,0.9705,0.9955,0.9752,0.9981833333333333,0.9779,0.9986666666666667,0.9784,0.9985333333333334,0.979
back,False,0.9973666667938232,0.9793999791145325,0.9461833333333334,0.9418,0.97675,0.9635,0.9949333333333333,0.9772,0.9975833333333334,0.9786,0.9983666666666666,0.9791,0.9986666666666667,0.9786
back,False,0.9972500205039978,0.9767000079154968,0.9484833333333333,0.9387,0.9790166666666666,0.9634,0.9939,0.9725,0.9970666666666667,0.9763,0.9981333333333333,0.9768,0.9982333333333333,0.9754
back,False,0.997083306312561,0.9778000116348267,0.9487833333333333,0.9419,0.9787166666666667,0.9649,0.9919333333333333,0.9744,0.9970166666666667,0.9762,0.9980333333333333,0.9776,0.9983333333333333,0.9772
back,False,0.9970499873161316,0.9771999716758728,0.9438666666666666,0.9398,0.98035,0.9679,0.9934166666666666,0.9759,0.9966833333333334,0.9777,0.9977166666666667,0.979,0.9974666666666666,0.9785
back,False,0.9969499707221985,0.979200005531311,0.941,0.9364,0.9762833333333333,0.9646,0.9939833333333333,0.9778,0.99715,0.9784,0.9983666666666666,0.9791,0.9982,0.9799
back,False,0.9967833161354065,0.9767000079154968,0.9496333333333333,0.9431,0.9808166666666667,0.966,0.99185,0.9748,0.99645,0.9773,0.9977666666666667,0.9778,0.99735,0.9762
back,False,0.9971833229064941,0.9769999980926514,0.94455,0.94,0.9806,0.9684,0.9938833333333333,0.9751,0.99745,0.9781,0.9987333333333334,0.9773,0.9985833333333334,0.9774
back,False,0.9966999888420105,0.9758999943733215,0.9424666666666667,0.935,0.9785,0.9611,0.9913333333333333,0.9731,0.9974666666666666,0.9763,0.9986166666666667,0.9771,0.9983166666666666,0.9752
back,False,0.9968000054359436,0.9731000065803528,0.9353666666666667,0.9324,0.9721333333333333,0.9567,0.9916166666666667,0.972,0.99495,0.9732,0.9969666666666667,0.9738,0.9969666666666667,0.9723
back,False,0.9962499737739563,0.9785000085830688,0.9497333333333333,0.9436,0.97665,0.9631,0.9932666666666666,0.9752,0.99705,0.9778,0.9979166666666667,0.9788,0.9980333333333333,0.9787
back,False,0.9963833093643188,0.9767000079154968,0.94605,0.9412,0.9801666666666666,0.9656,0.9922333333333333,0.9739,0.99625,0.9771,0.99795,0.9763,0.99775,0.9762
back,False,0.9975833296775818,0.9765999913215637,0.94735,0.941,0.9794666666666667,0.9637,0.9928666666666667,0.9748,0.9975166666666667,0.9769,0.99755,0.977,0.9975,0.9762
back,False,0.9971833229064941,0.977400004863739,0.9488666666666666,0.9412,0.9772166666666666,0.9618,0.9959333333333333,0.9757,0.9977333333333334,0.9779,0.9977,0.9778,0.9979166666666667,0.977
back,False,0.996999979019165,0.9786999821662903,0.9356,0.9316,0.9765333333333334,0.9622,0.9930666666666667,0.9752,0.9977166666666667,0.9777,0.99895,0.9789,0.9989166666666667,0.9785
back,False,0.9974166750907898,0.9750000238418579,0.9535166666666667,0.946,0.9811,0.9648,0.9934666666666667,0.9734,0.9956833333333334,0.9764,0.9964,0.9757,0.9966166666666667,0.9758
back,False,0.9967166781425476,0.9778000116348267,0.9441333333333334,0.9394,0.97915,0.966,0.9943833333333333,0.9763,0.9978,0.977,0.9984833333333333,0.9769,0.99825,0.9773
back,False,0.9972000122070312,0.9786999821662903,0.9535333333333333,0.9488,0.9830166666666666,0.9703,0.9942333333333333,0.9764,0.99755,0.9784,0.9977833333333334,0.9777,0.9979833333333333,0.9784
back,False,0.9972333312034607,0.9790999889373779,0.9401333333333334,0.9349,0.9728,0.9584,0.9909833333333333,0.9719,0.9972166666666666,0.9772,0.9985666666666667,0.9789,0.9985,0.9772
back,False,0.9968500137329102,0.9735999703407288,0.9384833333333333,0.9377,0.9743,0.9605,0.98895,0.9698,0.9954,0.9751,0.997,0.9765,0.9963833333333333,0.9745
back,False,0.9973499774932861,0.9732000231742859,0.93405,0.9297,0.9763833333333334,0.9589,0.9932666666666666,0.976,0.9965666666666667,0.9761,0.9970333333333333,0.9753,0.9971,0.9749
back,False,0.9971833229064941,0.9767000079154968,0.9467666666666666,0.9435,0.9738,0.9625,0.9909666666666667,0.9747,0.9960333333333333,0.9754,0.9968833333333333,0.977,0.99705,0.9774
back,False,0.9970499873161316,0.9769999980926514,0.94865,0.9433,0.9822166666666666,0.966,0.9937333333333334,0.9738,0.9981833333333333,0.978,0.9988833333333333,0.9776,0.9985333333333334,0.9768
back,False,0.9967166781425476,0.9749000072479248,0.9523666666666667,0.9474,0.9796666666666667,0.9638,0.99235,0.9738,0.9957833333333334,0.9757,0.99695,0.9767,0.9966333333333334,0.9759
back,False,0.9968833327293396,0.9782000184059143,0.9384166666666667,0.9348,0.9806833333333334,0.9686,0.99375,0.9754,0.99795,0.9791,0.9983333333333333,0.9769,0.9980666666666667,0.9785
