num_reservoir_layers,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability,layer_6_train_separability,layer_6_test_separability,layer_7_train_separability,layer_7_test_separability,layer_8_train_separability,layer_8_test_separability,layer_9_train_separability,layer_9_test_separability,layer_10_train_separability,layer_10_test_separability,layer_11_train_separability,layer_11_test_separability,layer_12_train_separability,layer_12_test_separability,layer_13_train_separability,layer_13_test_separability,layer_14_train_separability,layer_14_test_separability,layer_15_train_separability,layer_15_test_separability,layer_16_train_separability,layer_16_test_separability,layer_17_train_separability,layer_17_test_separability,layer_18_train_separability,layer_18_test_separability,layer_19_train_separability,layer_19_test_separability,layer_20_train_separability,layer_20_test_separability,layer_21_train_separability,layer_21_test_separability,layer_22_train_separability,layer_22_test_separability,layer_23_train_separability,layer_23_test_separability
8,True,0.9853666424751282,0.9732999801635742,0.9519833333333333,0.9466,0.97255,0.9633,0.9857,0.9695,0.9897166666666667,0.9733,0.9914833333333334,0.9746,0.9903,0.9734,0.9903666666666666,0.9728,0.9913833333333333,0.9728,0.9895666666666667,0.9723,0.98885,0.9704,0.9908333333333333,0.972,0.9870166666666667,0.97,0.9879833333333333,0.9702,0.9907,0.9717,0.9867,0.9676,0.9871333333333333,0.9676,0.9911666666666666,0.972,0.9853,0.9664,0.9883166666666666,0.9692,0.9919,0.9722,0.9868166666666667,0.9678,0.9911166666666666,0.9731,0.9918666666666667,0.9731,0.9901,0.9716
8,True,0.9854000210762024,0.9728999733924866,0.9483833333333334,0.9427,0.9705666666666667,0.9581,0.98575,0.9689,0.9892666666666666,0.9723,0.9903,0.9751,0.9892833333333333,0.9722,0.9894833333333334,0.972,0.9896666666666667,0.9715,0.9881,0.9699,0.9883,0.9692,0.9897166666666667,0.9716,0.9873666666666666,0.97,0.9892333333333333,0.9728,0.99025,0.9726,0.98635,0.9683,0.9886666666666667,0.9704,0.9907833333333333,0.9716,0.9875166666666667,0.9693,0.9888333333333333,0.9711,0.9909,0.9721,0.9890333333333333,0.9721,0.9899166666666667,0.9723,0.9907666666666667,0.9725,0.9895166666666667,0.972
8,True,0.9846333265304565,0.9686999917030334,0.9430833333333334,0.9371,0.9689833333333333,0.9574,0.98245,0.9673,0.98695,0.971,0.98865,0.9727,0.9874,0.9703,0.9869833333333333,0.9685,0.98755,0.97,0.98365,0.966,0.9852666666666666,0.9686,0.9871,0.9686,0.9843666666666666,0.966,0.9854,0.9682,0.98705,0.9695,0.9849,0.9673,0.9854666666666667,0.9676,0.9876166666666667,0.9696,0.9839333333333333,0.9657,0.9850666666666666,0.968,0.98765,0.9698,0.9829666666666667,0.9672,0.9859333333333333,0.9692,0.9874166666666667,0.9692,0.9854166666666667,0.9694
8,True,0.9840999841690063,0.9682000279426575,0.9429333333333333,0.9358,0.9682333333333333,0.9579,0.9779,0.9663,0.98455,0.9702,0.9859666666666667,0.9719,0.9839166666666667,0.9702,0.9841,0.9707,0.98465,0.9704,0.98135,0.9684,0.98205,0.9679,0.9832166666666666,0.969,0.9811,0.9675,0.9819833333333333,0.9673,0.9837,0.9688,0.9792,0.9656,0.9805666666666667,0.9674,0.9820166666666666,0.9684,0.9798833333333333,0.9666,0.98045,0.9676,0.9837666666666667,0.969,0.9804,0.9675,0.98105,0.9672,0.98395,0.9688,0.9813833333333334,0.9678
8,True,0.9870666861534119,0.9728000164031982,0.9467,0.9422,0.9685666666666667,0.9574,0.9857833333333333,0.9689,0.9914,0.9725,0.9925,0.9742,0.9909666666666667,0.9714,0.9922833333333333,0.9726,0.99225,0.9713,0.9908666666666667,0.9713,0.9916333333333334,0.9718,0.9923,0.9716,0.9910333333333333,0.9705,0.9915,0.972,0.9925,0.9724,0.9903666666666666,0.9704,0.99055,0.9704,0.9924833333333334,0.972,0.98965,0.9693,0.9920666666666667,0.9723,0.9928333333333333,0.9726,0.99095,0.9712,0.99265,0.9723,0.9929666666666667,0.9726,0.9907166666666667,0.9712
8,True,0.9839333295822144,0.9736999869346619,0.9418333333333333,0.9404,0.9690333333333333,0.9618,0.98315,0.9712,0.9867333333333334,0.9746,0.9872333333333333,0.9749,0.9867666666666667,0.9734,0.9873333333333333,0.9732,0.9874666666666667,0.9729,0.9864166666666667,0.9721,0.9856333333333334,0.97,0.98675,0.9717,0.98435,0.9701,0.9860666666666666,0.9714,0.9875166666666667,0.9729,0.98595,0.971,0.9858,0.9709,0.988,0.973,0.9843,0.9696,0.98725,0.9721,0.9886666666666667,0.9732,0.9869,0.9726,0.98825,0.9734,0.9887,0.9733,0.98705,0.9725
8,True,0.9814500212669373,0.9703999757766724,0.9469833333333333,0.9429,0.9702833333333334,0.9616,0.98255,0.9698,0.9857333333333334,0.9719,0.9865833333333334,0.9706,0.98605,0.9707,0.9861166666666666,0.9714,0.9868333333333333,0.9721,0.98385,0.9701,0.9854666666666667,0.9701,0.9858166666666667,0.9694,0.9858,0.9691,0.9839666666666667,0.9677,0.98525,0.9697,0.9818166666666667,0.9673,0.9825333333333334,0.9663,0.9848333333333333,0.9697,0.98125,0.9651,0.9837333333333333,0.9674,0.9868333333333333,0.971,0.9796,0.9645,0.98555,0.9702,0.9868833333333333,0.972,0.9854,0.9715
8,True,0.9873999953269958,0.9718000292778015,0.9466833333333333,0.9434,0.9701,0.9616,0.98255,0.9687,0.9887666666666667,0.9726,0.99075,0.9732,0.9905166666666667,0.9731,0.9903166666666666,0.9731,0.99115,0.9738,0.9892,0.9723,0.9893333333333333,0.9718,0.9898833333333333,0.9712,0.98715,0.9684,0.9882166666666666,0.9698,0.9902833333333333,0.9719,0.9882,0.9702,0.9881,0.9698,0.9905666666666667,0.9715,0.9863833333333333,0.9679,0.9894166666666667,0.9701,0.9912166666666666,0.9721,0.9892666666666666,0.9716,0.9904333333333334,0.9728,0.9911333333333333,0.9722,0.9901166666666666,0.9721
8,True,0.9869333505630493,0.9715999960899353,0.94675,0.9442,0.9689166666666666,0.9596,0.9847166666666667,0.971,0.9889333333333333,0.9748,0.9896166666666667,0.9739,0.9882333333333333,0.9723,0.9884166666666667,0.9717,0.9888833333333333,0.9707,0.9876666666666667,0.9705,0.9869,0.97,0.9882666666666666,0.9711,0.9845,0.9683,0.9867666666666667,0.97,0.9887,0.9717,0.9856333333333334,0.9699,0.9862833333333333,0.9701,0.9883,0.9719,0.9834333333333334,0.9677,0.9875833333333334,0.9721,0.9886666666666667,0.9721,0.98585,0.97,0.98855,0.9723,0.98925,0.9717,0.9880666666666666,0.9717
8,True,0.9871333241462708,0.9718000292778015,0.9443833333333334,0.939,0.9678666666666667,0.9563,0.9823,0.9689,0.9874333333333334,0.9713,0.9889833333333333,0.9721,0.98815,0.9722,0.9877,0.9711,0.9888666666666667,0.9723,0.9864166666666667,0.9691,0.98675,0.9691,0.9875666666666667,0.9704,0.9855166666666667,0.9683,0.9852333333333333,0.9676,0.9874166666666667,0.97,0.9849833333333333,0.9688,0.9856166666666667,0.9696,0.989,0.9722,0.9842666666666666,0.9687,0.9876666666666667,0.9711,0.9893833333333333,0.9726,0.9867666666666667,0.9699,0.9883333333333333,0.9721,0.9893666666666666,0.9722,0.9876666666666667,0.9714
8,True,0.9788166880607605,0.9679999947547913,0.9465666666666667,0.944,0.9676166666666667,0.9588,0.9813333333333333,0.9662,0.9860666666666666,0.9704,0.986,0.97,0.9844333333333334,0.9687,0.9845166666666667,0.9695,0.9849666666666667,0.9689,0.9818833333333333,0.9667,0.9822333333333333,0.967,0.9843333333333333,0.9689,0.98095,0.9641,0.9827833333333333,0.9667,0.9842333333333333,0.9683,0.9818166666666667,0.9668,0.9830333333333333,0.9674,0.9844833333333334,0.9683,0.9817333333333333,0.9663,0.9826666666666667,0.9672,0.9852333333333333,0.9684,0.981,0.9638,0.9836333333333334,0.9673,0.9851333333333333,0.9682,0.9839166666666667,0.9684
8,True,0.971916675567627,0.967199981212616,0.9479666666666666,0.9426,0.9661833333333333,0.9571,0.9808166666666667,0.9653,0.9826166666666667,0.9715,0.9845166666666667,0.9705,0.9839,0.9691,0.9829166666666667,0.9668,0.9834166666666667,0.9674,0.9820166666666666,0.9665,0.98185,0.9664,0.9825833333333334,0.9659,0.9806666666666667,0.966,0.9821666666666666,0.9669,0.98345,0.9676,0.9813833333333334,0.9658,0.9823833333333334,0.9663,0.9841333333333333,0.9678,0.9814666666666667,0.9657,0.9813833333333334,0.9659,0.9836166666666667,0.9674,0.9811,0.9658,0.9830166666666666,0.9677,0.9838,0.9677,0.9822333333333333,0.9673
8,True,0.9809333086013794,0.9611999988555908,0.9333166666666667,0.9291,0.96685,0.9582,0.9784,0.9643,0.9827,0.9695,0.9842666666666666,0.9712,0.9824,0.9679,0.9824166666666667,0.9678,0.9841333333333333,0.9699,0.9805333333333334,0.9652,0.9808666666666667,0.9666,0.9816166666666667,0.9665,0.9766666666666667,0.962,0.9776833333333333,0.9616,0.9791333333333333,0.9636,0.9778833333333333,0.962,0.97715,0.9623,0.9799833333333333,0.965,0.9759166666666667,0.9599,0.9776166666666667,0.9624,0.9798,0.9646,0.9775166666666667,0.9608,0.9784666666666667,0.964,0.9804166666666667,0.9636,0.9775166666666667,0.9629
8,True,0.9843500256538391,0.9724000096321106,0.9484833333333333,0.9451,0.9699666666666666,0.9624,0.9843333333333333,0.9721,0.9891,0.9738,0.9904833333333334,0.9745,0.9899666666666667,0.974,0.99015,0.9721,0.9908166666666667,0.9726,0.9891333333333333,0.971,0.9888833333333333,0.9699,0.99,0.9714,0.9864666666666667,0.966,0.9881333333333333,0.9704,0.9901,0.9714,0.9862666666666666,0.9685,0.9887666666666667,0.9713,0.9909333333333333,0.9727,0.9878833333333333,0.9701,0.9887833333333333,0.9711,0.9911333333333333,0.973,0.9882833333333333,0.9707,0.9904833333333334,0.9728,0.9912666666666666,0.9731,0.9902666666666666,0.9726
8,True,0.972599983215332,0.9638000130653381,0.9427833333333333,0.9442,0.9665166666666667,0.9624,0.9758166666666667,0.9641,0.9782666666666666,0.9688,0.9803166666666666,0.9707,0.9764833333333334,0.9667,0.97565,0.9645,0.9773333333333334,0.9665,0.9724666666666667,0.9617,0.9736166666666667,0.9624,0.9737166666666667,0.9638,0.9710166666666666,0.961,0.97125,0.9601,0.9738833333333333,0.963,0.9694333333333334,0.9594,0.9709666666666666,0.9592,0.9753,0.9636,0.9693833333333334,0.9592,0.9719666666666666,0.9617,0.9761666666666666,0.9652,0.9706,0.9601,0.9735833333333334,0.9628,0.9759166666666667,0.9647,0.9734333333333334,0.9619
8,True,0.9809666872024536,0.9621999859809875,0.9424333333333333,0.9382,0.9647333333333333,0.9563,0.9782666666666666,0.9642,0.9835,0.9672,0.9848166666666667,0.9681,0.9823333333333333,0.9662,0.9826333333333334,0.9648,0.9828833333333333,0.9659,0.9799666666666667,0.9629,0.9801333333333333,0.9621,0.98165,0.963,0.9772833333333333,0.9582,0.9793,0.9615,0.98195,0.964,0.9769,0.9592,0.9789333333333333,0.9619,0.9820833333333333,0.9646,0.9765,0.9592,0.9811,0.9638,0.9825,0.9644,0.97875,0.9621,0.98105,0.9633,0.9820666666666666,0.9637,0.9805166666666667,0.9631
