reservoir_layer_scaling_factor,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
1,False,0.9975500106811523,0.9772999882698059,0.9481166666666667,0.9436,0.9824666666666667,0.9648,0.9949166666666667,0.9735,0.9981,0.9754,0.9985166666666667,0.9764,0.9983833333333333,0.9759
1,False,0.9974166750907898,0.9789999723434448,0.9468833333333333,0.9368,0.9806,0.9679,0.99475,0.9757,0.9973666666666666,0.9786,0.99805,0.9783,0.9975666666666667,0.9768
1,False,0.9976999759674072,0.9797000288963318,0.9424833333333333,0.9383,0.97745,0.9639,0.9941166666666666,0.9778,0.9970166666666667,0.9801,0.9982333333333333,0.9806,0.99845,0.981
1,False,0.9970999956130981,0.9787999987602234,0.9479666666666666,0.9409,0.9799166666666667,0.9661,0.99445,0.9743,0.998,0.9779,0.99775,0.9779,0.9968,0.977
1,False,0.996999979019165,0.9749000072479248,0.94385,0.938,0.9792666666666666,0.9663,0.9926,0.9767,0.9962666666666666,0.9792,0.99665,0.9782,0.9973333333333333,0.9775
1,False,0.9973499774932861,0.9753000140190125,0.9565,0.9476,0.9811666666666666,0.9672,0.9921666666666666,0.9737,0.9947833333333334,0.9743,0.9953166666666666,0.9748,0.9952833333333333,0.975
1,False,0.9961000084877014,0.9772999882698059,0.94875,0.9396,0.9773666666666667,0.9638,0.9945833333333334,0.9754,0.99715,0.9789,0.99805,0.9779,0.9985166666666667,0.9791
1,False,0.9970666766166687,0.9761999845504761,0.9470333333333333,0.9389,0.9791666666666666,0.9656,0.9935166666666667,0.9746,0.9976,0.9768,0.9978166666666667,0.9773,0.9979,0.9765
1,False,0.9974166750907898,0.9757999777793884,0.9530666666666666,0.9442,0.9803666666666667,0.9649,0.9945,0.9745,0.9978,0.9761,0.9981,0.9767,0.9982833333333333,0.9762
1,False,0.9971666932106018,0.9754999876022339,0.9474333333333333,0.9391,0.9791166666666666,0.9662,0.9943333333333333,0.9764,0.9966333333333334,0.9768,0.9976666666666667,0.9764,0.9971166666666667,0.9753
1,False,0.9973999857902527,0.9775000214576721,0.94275,0.9358,0.97665,0.9625,0.9916166666666667,0.9731,0.9975,0.9775,0.9981833333333333,0.9765,0.9979666666666667,0.9771
1,False,0.9973999857902527,0.9751999974250793,0.9467166666666667,0.938,0.9808,0.9649,0.9905666666666667,0.9713,0.9973,0.9762,0.9974333333333333,0.9747,0.99775,0.9752
2,True,0.9972666501998901,0.9732000231742859,0.9279666666666667,0.9257,0.9636666666666667,0.9503,0.98095,0.9621,0.99215,0.9719,0.9960833333333333,0.9749,0.9964666666666666,0.9734
2,True,0.9972166419029236,0.9729999899864197,0.92305,0.9263,0.9631166666666666,0.954,0.98235,0.9651,0.99295,0.9716,0.9964166666666666,0.9729,0.997,0.9735
2,True,0.9965000152587891,0.9753000140190125,0.9354666666666667,0.9331,0.9627,0.956,0.9837,0.9659,0.9933833333333333,0.9726,0.9968833333333333,0.9762,0.9975666666666667,0.9754
2,True,0.9973166584968567,0.974399983882904,0.9252333333333334,0.9213,0.9626333333333333,0.9515,0.9820666666666666,0.9672,0.9926,0.9728,0.9969,0.9746,0.9980166666666667,0.974
2,True,0.9966833591461182,0.9743000268936157,0.93085,0.9225,0.9635,0.9509,0.9794666666666667,0.9616,0.9921833333333333,0.97,0.9965833333333334,0.9736,0.9979166666666667,0.9732
2,True,0.9969833493232727,0.9725000262260437,0.93185,0.9313,0.9622833333333334,0.9524,0.9813833333333334,0.9639,0.9939666666666667,0.9715,0.9969,0.9735,0.9977166666666667,0.9732
2,True,0.9979833364486694,0.955299973487854,0.9272166666666667,0.9277,0.9596,0.9504,0.9800166666666666,0.9629,0.99,0.9708,0.9947,0.974,0.9942666666666666,0.9705
2,True,0.9976666569709778,0.9757999777793884,0.93035,0.9297,0.9635,0.954,0.9826333333333334,0.9644,0.9929166666666667,0.9725,0.997,0.9754,0.9975166666666667,0.9772
2,True,0.9976166486740112,0.9779000282287598,0.9263333333333333,0.9259,0.9633666666666667,0.9526,0.9832833333333333,0.9644,0.99355,0.9723,0.99725,0.9773,0.9976666666666667,0.9758
2,True,0.9973333477973938,0.9728999733924866,0.9337666666666666,0.9324,0.9649166666666666,0.9541,0.9836833333333334,0.9663,0.9942833333333333,0.9733,0.9972333333333333,0.9765,0.9977833333333334,0.9759
2,True,0.9972166419029236,0.9736999869346619,0.9278,0.9259,0.9650833333333333,0.9542,0.9777833333333333,0.9657,0.9932666666666666,0.9741,0.9953,0.9761,0.9959666666666667,0.975
2,True,0.9971500039100647,0.9693999886512756,0.91365,0.9153,0.9601666666666666,0.9515,0.9807666666666667,0.9649,0.9914833333333334,0.9718,0.9958,0.9752,0.9956666666666667,0.9737
2,True,0.9974666833877563,0.9724000096321106,0.9251833333333334,0.9236,0.9645666666666667,0.9534,0.9798333333333333,0.9637,0.99005,0.9692,0.9958666666666667,0.9733,0.9969833333333333,0.9747
2,True,0.9970499873161316,0.9735999703407288,0.9352166666666667,0.9312,0.96545,0.9575,0.98395,0.9665,0.9942833333333333,0.9755,0.9960333333333333,0.9748,0.9967333333333334,0.9753
2,True,0.9972166419029236,0.9729999899864197,0.93505,0.9329,0.9650833333333333,0.9541,0.98185,0.9641,0.9937833333333334,0.9719,0.9966333333333334,0.9751,0.99675,0.9747
2,True,0.997783362865448,0.9761999845504761,0.93995,0.9362,0.9646333333333333,0.9543,0.9846833333333334,0.9686,0.9924,0.9732,0.9965166666666667,0.9754,0.998,0.9762
2,True,0.9973499774932861,0.9754999876022339,0.9392,0.9363,0.9663333333333334,0.9525,0.9828833333333333,0.9633,0.9949833333333333,0.9727,0.9974166666666666,0.974,0.9980666666666667,0.9743
2,True,0.9965166449546814,0.9740999937057495,0.9255833333333333,0.9266,0.9597833333333333,0.9538,0.9798,0.9629,0.9926166666666667,0.9722,0.9969666666666667,0.9746,0.99785,0.9752
2,True,0.9970166683197021,0.9761000275611877,0.9402166666666667,0.9356,0.9648166666666667,0.9563,0.9842666666666666,0.9674,0.9922,0.9736,0.9970166666666667,0.9768,0.99775,0.9766
2,True,0.9973000288009644,0.9764000177383423,0.9275333333333333,0.9275,0.9615166666666667,0.9528,0.9828333333333333,0.9669,0.9948833333333333,0.9746,0.9973333333333333,0.9767,0.9969333333333333,0.9755
2,True,0.9978833198547363,0.9761999845504761,0.9293,0.9235,0.9655,0.9564,0.9846666666666667,0.9653,0.9946333333333334,0.9736,0.99715,0.9763,0.9983166666666666,0.9746
2,True,0.9974333047866821,0.9746000170707703,0.93455,0.9328,0.9640333333333333,0.9544,0.9836166666666667,0.968,0.9939,0.9749,0.9975666666666667,0.9776,0.9973,0.9761
2,True,0.9971333146095276,0.9760000109672546,0.9242666666666667,0.9246,0.9616,0.9527,0.9841833333333333,0.9645,0.9936166666666667,0.9726,0.9973666666666666,0.9757,0.9981333333333333,0.9752
2,True,0.9973833560943604,0.9775999784469604,0.9308833333333333,0.9288,0.9639,0.9529,0.98215,0.9661,0.9937166666666667,0.9749,0.9976,0.9786,0.99835,0.9766
2,True,0.9965500235557556,0.9726999998092651,0.92295,0.9199,0.9608,0.951,0.9806166666666667,0.9639,0.9934166666666666,0.9715,0.9963666666666666,0.975,0.9964666666666666,0.9736
2,False,0.9972666501998901,0.9781000018119812,0.9429166666666666,0.94,0.9856,0.9699,0.9961333333333333,0.9782,0.9973666666666666,0.9782,0.9979666666666667,0.9798,0.9979833333333333,0.9785
2,False,0.9975833296775818,0.9779000282287598,0.9448333333333333,0.9392,0.9864,0.9712,0.9936166666666667,0.976,0.9968666666666667,0.9775,0.9973666666666666,0.9785,0.9971,0.9776
2,False,0.9971666932106018,0.9726999998092651,0.9395333333333333,0.9353,0.9856666666666667,0.9698,0.9943333333333333,0.9732,0.9952,0.9727,0.9954666666666667,0.9741,0.9945,0.9728
2,False,0.9976833462715149,0.9754999876022339,0.9397666666666666,0.9363,0.9858833333333333,0.9695,0.99325,0.976,0.99485,0.9758,0.9953666666666666,0.9771,0.9949166666666667,0.9771
2,False,0.998116672039032,0.9764000177383423,0.9445,0.9386,0.9879833333333333,0.9732,0.9945833333333334,0.9762,0.9978333333333333,0.9789,0.99815,0.9775,0.9977666666666667,0.9768
2,False,0.9986166954040527,0.9760000109672546,0.9444833333333333,0.9421,0.98395,0.9692,0.9948333333333333,0.9766,0.99705,0.9755,0.9981166666666667,0.9765,0.9978166666666667,0.9768
2,False,0.9981666803359985,0.9786999821662903,0.94625,0.9408,0.98675,0.9729,0.9949,0.976,0.9974333333333333,0.979,0.9974666666666666,0.9783,0.9977333333333334,0.9774
2,False,0.997083306312561,0.9782000184059143,0.9433833333333334,0.9408,0.9837666666666667,0.9684,0.9948666666666667,0.9763,0.9970666666666667,0.9774,0.9978333333333333,0.9779,0.99755,0.9778
2,False,0.9966333508491516,0.9761999845504761,0.9438,0.9381,0.98815,0.9721,0.99415,0.9771,0.9961666666666666,0.9785,0.9968666666666667,0.9773,0.9957166666666667,0.9757
2,False,0.9971833229064941,0.975600004196167,0.94025,0.9361,0.9852666666666666,0.9701,0.9933333333333333,0.9758,0.9960333333333333,0.9772,0.9965833333333334,0.9763,0.9952666666666666,0.9752
2,False,0.9977333545684814,0.9714000225067139,0.94605,0.9409,0.9858333333333333,0.9705,0.9927166666666667,0.9724,0.9940666666666667,0.9722,0.9950666666666667,0.976,0.9942666666666666,0.9748
2,False,0.9976666569709778,0.977400004863739,0.95075,0.9425,0.9864,0.9715,0.9956333333333334,0.9781,0.9970333333333333,0.9784,0.9973333333333333,0.9771,0.9961833333333333,0.9764
2,False,0.9980999827384949,0.9786999821662903,0.94215,0.9344,0.9856,0.9703,0.9954,0.9756,0.9982666666666666,0.9784,0.9987833333333334,0.978,0.9988,0.9778
2,False,0.998116672039032,0.9758999943733215,0.9452333333333334,0.9414,0.9863833333333333,0.9718,0.9943833333333333,0.974,0.9973166666666666,0.9779,0.9982166666666666,0.9779,0.9974333333333333,0.9774
2,False,0.9975000023841858,0.9750000238418579,0.9444166666666667,0.9399,0.9862833333333333,0.9731,0.9937,0.9739,0.9963666666666666,0.9761,0.9968833333333333,0.9767,0.9970833333333333,0.9758
2,False,0.9972666501998901,0.9787999987602234,0.9403833333333333,0.9365,0.9848,0.9696,0.99575,0.976,0.9976666666666667,0.9775,0.9981666666666666,0.9767,0.9981333333333333,0.9775
2,False,0.9976833462715149,0.9751999974250793,0.9419,0.9389,0.9837166666666667,0.9701,0.9936,0.9761,0.9966166666666667,0.9765,0.9972,0.9773,0.9966166666666667,0.977
2,False,0.9966166615486145,0.9758999943733215,0.9454833333333333,0.9353,0.9853166666666666,0.9682,0.9940166666666667,0.9766,0.99655,0.9772,0.9965833333333334,0.9768,0.9969833333333333,0.9772
2,False,0.9972000122070312,0.9787999987602234,0.9464166666666667,0.941,0.9854,0.9723,0.9940666666666667,0.9768,0.99785,0.9772,0.9984333333333333,0.9788,0.9983333333333333,0.9782
2,False,0.9984833598136902,0.9772999882698059,0.9474833333333333,0.9452,0.9863666666666666,0.9702,0.9954666666666667,0.9778,0.99775,0.9778,0.9981833333333333,0.9794,0.99825,0.9781
2,False,0.9972666501998901,0.9782000184059143,0.9427833333333333,0.9389,0.9862333333333333,0.972,0.9971166666666667,0.9788,0.9978833333333333,0.9789,0.9987666666666667,0.9789,0.9976666666666667,0.978
2,False,0.9971166849136353,0.9746999740600586,0.9505166666666667,0.9442,0.9853833333333334,0.9702,0.9945666666666667,0.9749,0.9964166666666666,0.976,0.9969,0.9763,0.997,0.9763
2,False,0.9977499842643738,0.977400004863739,0.95045,0.9436,0.9853833333333334,0.9711,0.9954,0.976,0.9983166666666666,0.9791,0.9983166666666666,0.9779,0.9981166666666667,0.9767
2,False,0.9976666569709778,0.9761000275611877,0.9427,0.9355,0.9871666666666666,0.9702,0.9957833333333334,0.9783,0.9977833333333334,0.9774,0.9979333333333333,0.9757,0.99815,0.9762
2,False,0.9968166947364807,0.9796000123023987,0.9460833333333334,0.9428,0.9845666666666667,0.9689,0.9956,0.9772,0.9979,0.979,0.9986,0.9789,0.9986166666666667,0.9796
4,True,0.996649980545044,0.972100019454956,0.9315,0.9285,0.9727166666666667,0.9628,0.9857833333333333,0.9662,0.994,0.9719,0.9973333333333333,0.9751,0.99645,0.9744
4,True,0.996749997138977,0.975600004196167,0.93745,0.9315,0.9751,0.9633,0.9875833333333334,0.9683,0.99605,0.975,0.99825,0.9767,0.9982166666666666,0.9756
4,True,0.9976166486740112,0.9753000140190125,0.9326666666666666,0.9306,0.9727666666666667,0.9635,0.98945,0.9707,0.9964833333333334,0.9752,0.9988166666666667,0.9768,0.9987833333333334,0.9768
4,True,0.9975833296775818,0.9771999716758728,0.9339666666666666,0.9291,0.9755666666666667,0.9625,0.9867666666666667,0.9707,0.99565,0.9774,0.9982166666666666,0.9775,0.9984333333333333,0.9779
4,True,0.9975166916847229,0.9736999869346619,0.9281166666666667,0.9253,0.97315,0.9623,0.9867666666666667,0.9686,0.9956333333333334,0.9719,0.9984,0.9773,0.9968333333333333,0.9739
4,True,0.9972000122070312,0.9771999716758728,0.9360666666666667,0.9287,0.9755333333333334,0.9619,0.9865833333333334,0.969,0.9953833333333333,0.9756,0.9984,0.9774,0.9984833333333333,0.9768
4,True,0.996833324432373,0.9800999760627747,0.9226333333333333,0.9225,0.9712833333333334,0.9612,0.9853833333333334,0.9694,0.9951833333333333,0.978,0.9982833333333333,0.9794,0.9981666666666666,0.9795
4,True,0.9973833560943604,0.9746999740600586,0.9350833333333334,0.9318,0.9748166666666667,0.9645,0.9877166666666667,0.969,0.9957666666666667,0.9758,0.9981333333333333,0.9781,0.9974166666666666,0.9754
4,True,0.9976999759674072,0.9764000177383423,0.9362833333333334,0.9368,0.9736166666666667,0.9626,0.9872333333333333,0.9717,0.995,0.9764,0.9977666666666667,0.9791,0.9970333333333333,0.9772
4,True,0.9974333047866821,0.9763000011444092,0.9356833333333333,0.9297,0.9746666666666667,0.9614,0.98925,0.968,0.9965833333333334,0.9765,0.9987833333333334,0.9783,0.99895,0.9778
4,True,0.9971666932106018,0.9771000146865845,0.9349666666666666,0.9296,0.9757666666666667,0.9622,0.9876333333333334,0.969,0.99605,0.9736,0.9985166666666667,0.9771,0.9976166666666667,0.9753
4,True,0.9972166419029236,0.9751999974250793,0.9321666666666667,0.9325,0.9736166666666667,0.9645,0.9837166666666667,0.9677,0.9961166666666667,0.9776,0.9984166666666666,0.9796,0.9975,0.9758
4,True,0.9972000122070312,0.9767000079154968,0.9327,0.9338,0.9733333333333334,0.9611,0.98495,0.9676,0.9949333333333333,0.973,0.9980666666666667,0.9771,0.9972833333333333,0.9767
4,True,0.9972500205039978,0.9793999791145325,0.94375,0.9375,0.97435,0.9643,0.98675,0.9684,0.9965333333333334,0.9753,0.9989666666666667,0.9786,0.9988,0.9788
4,True,0.9970333576202393,0.9768000245094299,0.9350333333333334,0.9323,0.976,0.9639,0.98635,0.9694,0.9963,0.9759,0.99795,0.9773,0.9978,0.976
4,True,0.9967833161354065,0.9758999943733215,0.9343833333333333,0.9291,0.9735166666666667,0.9619,0.9873,0.968,0.9959166666666667,0.9739,0.9977666666666667,0.9781,0.9975,0.9766
4,True,0.9970166683197021,0.9750000238418579,0.928,0.9278,0.9722333333333333,0.9637,0.98645,0.97,0.9949333333333333,0.9778,0.9980333333333333,0.9792,0.9977333333333334,0.9784
4,True,0.9973499774932861,0.9739999771118164,0.9411,0.9338,0.9748666666666667,0.9631,0.9865333333333334,0.9696,0.9950833333333333,0.9757,0.9983666666666666,0.9763,0.9982,0.9767
4,True,0.9968666434288025,0.9771000146865845,0.92845,0.9278,0.9723333333333334,0.961,0.9857333333333334,0.9676,0.9952333333333333,0.9738,0.9983166666666666,0.9766,0.9977833333333334,0.976
4,True,0.9970666766166687,0.9747999906539917,0.9303666666666667,0.9309,0.9735833333333334,0.9637,0.9856333333333334,0.969,0.9951333333333333,0.9757,0.9977833333333334,0.9776,0.9972833333333333,0.9758
4,True,0.9976999759674072,0.9733999967575073,0.9339,0.9319,0.9736166666666667,0.9634,0.9860666666666666,0.9693,0.9956333333333334,0.9759,0.9975833333333334,0.978,0.9971,0.9737
4,True,0.9976166486740112,0.9751999974250793,0.9334,0.9325,0.9754166666666667,0.9636,0.9850833333333333,0.9689,0.99585,0.9766,0.9980166666666667,0.9785,0.9974,0.9782
4,True,0.9970999956130981,0.9749000072479248,0.93275,0.9311,0.9769166666666667,0.9662,0.9862166666666666,0.9695,0.9963166666666666,0.9741,0.9985166666666667,0.976,0.9977833333333334,0.9748
4,True,0.9967833161354065,0.978600025177002,0.9435,0.9384,0.9759666666666666,0.9643,0.9886,0.9721,0.9960666666666667,0.9779,0.99865,0.9794,0.9984666666666666,0.9777
4,True,0.996999979019165,0.9768999814987183,0.9368,0.9323,0.97515,0.9644,0.9850833333333333,0.9679,0.9962166666666666,0.9762,0.9984,0.9768,0.9978666666666667,0.9766
4,False,0.9977499842643738,0.9794999957084656,0.9456833333333333,0.9404,0.9916,0.975,0.9971333333333333,0.9772,0.9984,0.9786,0.9987333333333334,0.979,0.99885,0.9793
4,False,0.9980833530426025,0.9765999913215637,0.9418666666666666,0.9353,0.9893833333333333,0.9723,0.9955666666666667,0.9748,0.9974666666666666,0.9767,0.9981666666666666,0.9786,0.99775,0.9778
4,False,0.9980499744415283,0.9760000109672546,0.94115,0.9364,0.9894166666666667,0.9749,0.99595,0.9767,0.9962333333333333,0.9786,0.99715,0.9775,0.99595,0.9745
4,False,0.9981666803359985,0.9783999919891357,0.9422333333333334,0.9361,0.9901666666666666,0.9737,0.9956666666666667,0.9773,0.9976833333333334,0.9782,0.9978333333333333,0.9797,0.9976333333333334,0.9778
4,False,0.9980166554450989,0.9800000190734863,0.9400833333333334,0.9345,0.9917833333333334,0.9775,0.9967,0.9784,0.9983,0.9794,0.9982166666666666,0.9783,0.9983333333333333,0.979
4,False,0.997866690158844,0.9793999791145325,0.9417333333333333,0.939,0.9897166666666667,0.9745,0.9961,0.9788,0.9979,0.9804,0.9985,0.9787,0.9979166666666667,0.978
4,False,0.9983833432197571,0.977400004863739,0.9446666666666667,0.9359,0.9887666666666667,0.9733,0.996,0.9775,0.9980166666666667,0.9779,0.9980166666666667,0.9788,0.99805,0.9773
4,False,0.9979666471481323,0.9796000123023987,0.94685,0.9418,0.9918333333333333,0.9766,0.9969333333333333,0.9767,0.9987166666666667,0.9794,0.99885,0.979,0.9988666666666667,0.9793
4,False,0.9971166849136353,0.9790999889373779,0.9482666666666667,0.9442,0.9922333333333333,0.975,0.9968833333333333,0.9768,0.9988666666666667,0.9795,0.9987833333333334,0.9786,0.9981333333333333,0.9781
4,False,0.9975333213806152,0.9799000024795532,0.94125,0.9358,0.9901666666666666,0.976,0.9970333333333333,0.978,0.99855,0.9777,0.9985666666666667,0.9793,0.9984333333333333,0.9783
4,False,0.9985833168029785,0.9768000245094299,0.9409833333333333,0.9393,0.9918166666666667,0.9767,0.9962666666666666,0.9763,0.9971166666666667,0.9758,0.9983833333333333,0.978,0.9978,0.979
4,False,0.9975666403770447,0.9779999852180481,0.94415,0.9385,0.9894833333333334,0.9742,0.9947333333333334,0.9753,0.9968,0.9773,0.9975166666666667,0.9778,0.9969166666666667,0.9773
4,False,0.9979333281517029,0.9812999963760376,0.9439166666666666,0.9401,0.9911833333333333,0.9769,0.9973333333333333,0.9793,0.9987833333333334,0.9808,0.9988666666666667,0.9806,0.99865,0.9803
4,False,0.9979000091552734,0.9787999987602234,0.9460666666666666,0.9417,0.9904,0.9766,0.9947166666666667,0.9773,0.9979166666666667,0.9794,0.9985,0.9792,0.9977833333333334,0.9784
4,False,0.9976333379745483,0.9786999821662903,0.9481166666666667,0.9394,0.9920333333333333,0.9779,0.9960666666666667,0.9775,0.9975833333333334,0.9786,0.9984833333333333,0.9789,0.998,0.9785
4,False,0.9973999857902527,0.9765999913215637,0.9448833333333333,0.9416,0.99005,0.9759,0.9954833333333334,0.9767,0.9964166666666666,0.9761,0.997,0.9769,0.9950166666666667,0.9743
4,False,0.9972333312034607,0.9805999994277954,0.94405,0.9386,0.9911666666666666,0.9776,0.9951666666666666,0.9776,0.9980666666666667,0.9794,0.99775,0.9788,0.9982666666666666,0.98
4,False,0.9975000023841858,0.9786999821662903,0.9463166666666667,0.9416,0.9904666666666667,0.9761,0.9948666666666667,0.976,0.99785,0.9779,0.9981166666666667,0.9786,0.9971666666666666,0.9765
4,False,0.9969000220298767,0.9790999889373779,0.9491,0.9443,0.9909,0.9746,0.9952166666666666,0.9783,0.9984833333333333,0.9786,0.99875,0.9799,0.998,0.9788
4,False,0.9980666637420654,0.9811999797821045,0.9431333333333334,0.9373,0.9918,0.9767,0.9974833333333334,0.9784,0.9993833333333333,0.9806,0.9992,0.9804,0.9988833333333333,0.979
4,False,0.9979666471481323,0.9800999760627747,0.9419333333333333,0.9363,0.9913333333333333,0.9737,0.9963333333333333,0.9766,0.9977333333333334,0.9781,0.99805,0.9788,0.9966166666666667,0.9785
4,False,0.9979166388511658,0.9785000085830688,0.94225,0.9342,0.9908,0.9751,0.99615,0.9749,0.9978166666666667,0.9785,0.9978833333333333,0.977,0.9972833333333333,0.9756
4,False,0.9977166652679443,0.978600025177002,0.9451,0.9391,0.9891333333333333,0.9742,0.9954166666666666,0.9774,0.9974,0.9782,0.9976833333333334,0.9777,0.9975666666666667,0.9784
4,False,0.9982166886329651,0.9794999957084656,0.9465666666666667,0.94,0.9918833333333333,0.9785,0.9969833333333333,0.9801,0.9983833333333333,0.9796,0.9986333333333334,0.9794,0.9977,0.9777
4,False,0.9980166554450989,0.9779999852180481,0.9452166666666667,0.9402,0.9900166666666667,0.9769,0.9962,0.9782,0.9979166666666667,0.9785,0.9983833333333333,0.9795,0.9969833333333333,0.9781
8,True,0.9970999956130981,0.9796000123023987,0.9481833333333334,0.9442,0.9841,0.972,0.9923166666666666,0.9743,0.9978,0.9791,0.9993166666666666,0.9804,0.9984166666666666,0.9788
8,True,0.9978166818618774,0.9732999801635742,0.9379166666666666,0.9307,0.9821666666666666,0.9711,0.9864333333333334,0.9703,0.99455,0.9752,0.9979333333333333,0.979,0.9955166666666667,0.9764
8,True,0.9969833493232727,0.979200005531311,0.9342666666666667,0.9317,0.9812,0.9701,0.9852833333333333,0.9698,0.9964333333333333,0.9767,0.9991,0.9796,0.9983333333333333,0.9774
8,True,0.996399998664856,0.9764999747276306,0.9384666666666667,0.9364,0.9831333333333333,0.9706,0.9911833333333333,0.9731,0.99735,0.9776,0.9990166666666667,0.978,0.9978,0.9769
8,True,0.9971333146095276,0.9754999876022339,0.9500333333333333,0.9445,0.98345,0.9721,0.9894333333333334,0.9701,0.9969,0.9774,0.9988833333333333,0.9799,0.9982666666666666,0.9777
8,True,0.9968833327293396,0.9775999784469604,0.9370333333333334,0.9349,0.98105,0.969,0.98955,0.9712,0.9970833333333333,0.9789,0.9985666666666667,0.9794,0.9974333333333333,0.9786
8,True,0.9969000220298767,0.9750000238418579,0.9433,0.9374,0.9831166666666666,0.9699,0.9909333333333333,0.9714,0.9976166666666667,0.9761,0.9991166666666667,0.9781,0.9985666666666667,0.9772
8,True,0.9970333576202393,0.9781000018119812,0.9350833333333334,0.9299,0.9802666666666666,0.9678,0.9884166666666667,0.9704,0.9972833333333333,0.9778,0.9988,0.9776,0.9987333333333334,0.9775
8,True,0.9975333213806152,0.9772999882698059,0.9396333333333333,0.9347,0.981,0.9696,0.9864333333333334,0.969,0.9967833333333334,0.9769,0.9987166666666667,0.9804,0.9972666666666666,0.9777
8,True,0.9980833530426025,0.9789999723434448,0.9401333333333334,0.9373,0.9828166666666667,0.9725,0.9889,0.9716,0.9983,0.9783,0.9994166666666666,0.9792,0.9988166666666667,0.9784
8,True,0.9974333047866821,0.9758999943733215,0.94535,0.9434,0.9838166666666667,0.9714,0.9899333333333333,0.9718,0.9969833333333333,0.9745,0.9989,0.9779,0.99815,0.9766
8,True,0.9964500069618225,0.9757999777793884,0.9418,0.9369,0.9833333333333333,0.9697,0.9888833333333333,0.9709,0.9967833333333334,0.9766,0.9991166666666667,0.977,0.9986,0.977
8,True,0.9967333078384399,0.9749000072479248,0.9351833333333334,0.928,0.9807666666666667,0.967,0.9858833333333333,0.9688,0.99675,0.9757,0.9987,0.9776,0.9968666666666667,0.9758
8,True,0.9980499744415283,0.9776999950408936,0.9396166666666667,0.9343,0.9831166666666666,0.9707,0.9877833333333333,0.9705,0.9979333333333333,0.9783,0.9992166666666666,0.9801,0.99885,0.9787
8,True,0.9976666569709778,0.975600004196167,0.9403666666666667,0.9347,0.9821,0.9697,0.98815,0.9703,0.9962166666666666,0.9764,0.99885,0.9774,0.9975166666666667,0.9759
8,True,0.9964500069618225,0.9779000282287598,0.94405,0.9407,0.98295,0.9703,0.9886,0.9705,0.9971333333333333,0.9775,0.9993166666666666,0.9784,0.9987833333333334,0.9779
8,True,0.9976500272750854,0.9735000133514404,0.9394833333333333,0.9355,0.98205,0.969,0.9837666666666667,0.9669,0.9947833333333334,0.9736,0.9982,0.9788,0.9959166666666667,0.9744
8,True,0.9971500039100647,0.9764000177383423,0.9381,0.9336,0.9814,0.9692,0.98695,0.9686,0.9969333333333333,0.978,0.9985166666666667,0.979,0.9966,0.9772
8,True,0.9976500272750854,0.9769999980926514,0.93445,0.9307,0.9826666666666667,0.9711,0.9889166666666667,0.9722,0.9961166666666667,0.9777,0.9985833333333334,0.9786,0.9972,0.9773
8,True,0.996749997138977,0.9750999808311462,0.9407,0.9358,0.982,0.9693,0.9889166666666667,0.9711,0.9959666666666667,0.9777,0.9985166666666667,0.98,0.9971166666666667,0.9787
8,True,0.9971333146095276,0.979200005531311,0.94,0.9362,0.98185,0.9709,0.9899166666666667,0.9719,0.9967833333333334,0.9786,0.9991666666666666,0.9803,0.99835,0.979
8,True,0.9969666600227356,0.9728000164031982,0.9416666666666667,0.9377,0.9816833333333334,0.9695,0.9865166666666667,0.969,0.9942333333333333,0.974,0.9981666666666666,0.9773,0.9962666666666666,0.9747
8,True,0.9976999759674072,0.9768000245094299,0.94495,0.939,0.98255,0.9699,0.9901666666666666,0.9697,0.9963333333333333,0.9755,0.99885,0.9769,0.99785,0.9756
8,True,0.9971500039100647,0.9728999733924866,0.9383833333333333,0.9338,0.9827833333333333,0.9686,0.9858,0.9665,0.9960333333333333,0.9729,0.9985,0.9751,0.9974333333333333,0.9733
8,True,0.9979833364486694,0.9753000140190125,0.9434333333333333,0.9411,0.9837,0.9719,0.9894166666666667,0.9716,0.9964666666666666,0.9775,0.9987166666666667,0.9795,0.9977833333333334,0.9778
8,False,0.9981666803359985,0.9776999950408936,0.9415833333333333,0.9349,0.9935,0.9776,0.9957,0.9786,0.99685,0.9777,0.9981666666666666,0.9778,0.9966,0.9777
8,False,0.9982500076293945,0.9778000116348267,0.9434,0.9385,0.9926166666666667,0.9773,0.9959833333333333,0.9765,0.9976166666666667,0.9781,0.9984833333333333,0.9789,0.9974333333333333,0.9779
8,False,0.9975666403770447,0.9796000123023987,0.9451,0.9416,0.994,0.9765,0.9971666666666666,0.9793,0.99765,0.9793,0.9984333333333333,0.9778,0.997,0.9763
8,False,0.998449981212616,0.9793000221252441,0.9431,0.9403,0.9936,0.9768,0.9965666666666667,0.9792,0.9972333333333333,0.9788,0.9979,0.9783,0.9965666666666667,0.9786
8,False,0.9973999857902527,0.9775000214576721,0.9418166666666666,0.9354,0.9926166666666667,0.9772,0.9943166666666666,0.9754,0.9966,0.9788,0.99765,0.9792,0.9965666666666667,0.9777
