num_reservoir_layers,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability,layer_6_train_separability,layer_6_test_separability,layer_7_train_separability,layer_7_test_separability,layer_8_train_separability,layer_8_test_separability,layer_9_train_separability,layer_9_test_separability,layer_10_train_separability,layer_10_test_separability,layer_11_train_separability,layer_11_test_separability,layer_12_train_separability,layer_12_test_separability,layer_13_train_separability,layer_13_test_separability,layer_14_train_separability,layer_14_test_separability,layer_15_train_separability,layer_15_test_separability,layer_16_train_separability,layer_16_test_separability,layer_17_train_separability,layer_17_test_separability,layer_18_train_separability,layer_18_test_separability,layer_19_train_separability,layer_19_test_separability,layer_20_train_separability,layer_20_test_separability,layer_21_train_separability,layer_21_test_separability,layer_22_train_separability,layer_22_test_separability,layer_23_train_separability,layer_23_test_separability
8,True,0.008740000426769257,0.009999999776482582,0.1309,0.1125,0.1621,0.1294,0.13278,0.1184,0.13144,0.1145,0.15452,0.1287,0.1251,0.1137,0.12648,0.1162,0.14228,0.1229,0.1172,0.1091,0.11408,0.108,0.13298,0.1163,0.10728,0.1029,0.10364,0.1,0.1213,0.1004,0.08822,0.085,0.0848,0.0821,0.11004,0.0778,0.06642,0.0635,0.06376,0.0601,0.09396,0.0537,0.02182,0.0207,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.007819999940693378,0.009999999776482582,0.06818,0.0617,0.09262,0.0773,0.09376,0.0882,0.09938,0.0906,0.11388,0.0937,0.09494,0.0884,0.1015,0.0936,0.11526,0.1004,0.09636,0.0914,0.1018,0.0976,0.12082,0.1048,0.08388,0.0821,0.08774,0.0837,0.1112,0.086,0.07534,0.0728,0.07798,0.0742,0.09702,0.0705,0.06582,0.0658,0.06942,0.0645,0.09334,0.0642,0.01804,0.0185,0.02668,0.0261,0.06316,0.0237,0.01,0.01
8,True,0.009159999899566174,0.009999999776482582,0.11572,0.1101,0.1366,0.1167,0.13006,0.1138,0.13226,0.1131,0.1483,0.1219,0.12784,0.1136,0.12696,0.1129,0.14598,0.1224,0.12224,0.1097,0.11994,0.1103,0.14026,0.1155,0.11268,0.1079,0.10822,0.1012,0.12818,0.1101,0.09522,0.0908,0.0965,0.0913,0.11968,0.0895,0.06052,0.0595,0.06,0.0585,0.0917,0.0584,0.02144,0.0213,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.009080000221729279,0.009999999776482582,0.1299,0.1108,0.15926,0.1281,0.13492,0.1186,0.13506,0.1197,0.16272,0.1283,0.1361,0.1209,0.13412,0.1189,0.15786,0.1282,0.12486,0.1147,0.12078,0.1085,0.14358,0.121,0.11294,0.1045,0.10542,0.096,0.1261,0.0997,0.08942,0.0826,0.08306,0.0738,0.11096,0.077,0.06506,0.0597,0.0511,0.0474,0.084,0.0425,0.02986,0.0286,0.01,0.01,0.04836,0.0157,0.01,0.01
8,True,0.008500000461935997,0.009999999776482582,0.094,0.0851,0.14262,0.1173,0.11848,0.1055,0.12612,0.1147,0.15194,0.1228,0.11946,0.1076,0.12794,0.1142,0.1511,0.1249,0.1107,0.102,0.1088,0.0984,0.13138,0.1088,0.0857,0.0809,0.08744,0.0839,0.10922,0.0839,0.0806,0.0769,0.07886,0.0757,0.10226,0.07,0.06434,0.0602,0.06508,0.0604,0.0931,0.0561,0.03548,0.0353,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.008580000139772892,0.009999999776482582,0.1133,0.1015,0.1521,0.1242,0.12652,0.1154,0.12402,0.1148,0.14888,0.1262,0.12538,0.1127,0.12868,0.1145,0.15006,0.124,0.11828,0.1112,0.11108,0.1042,0.13184,0.1088,0.10454,0.0967,0.09778,0.0945,0.11612,0.0942,0.0894,0.0847,0.09008,0.0855,0.11166,0.0835,0.04492,0.0438,0.05158,0.0454,0.08366,0.0413,0.03158,0.028,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.00872000027447939,0.009999999776482582,0.11396,0.105,0.14138,0.1173,0.12316,0.1134,0.1285,0.1126,0.1534,0.1229,0.11978,0.1083,0.12446,0.1125,0.14752,0.1209,0.11382,0.1069,0.10966,0.1052,0.13668,0.1147,0.0904,0.0864,0.0884,0.0887,0.11056,0.0871,0.07938,0.0776,0.07788,0.0755,0.1034,0.0729,0.05424,0.0541,0.057,0.0547,0.08758,0.0465,0.05468,0.0533,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.009060000069439411,0.009999999776482582,0.13066,0.1142,0.1607,0.1339,0.1274,0.1174,0.12814,0.1185,0.14732,0.129,0.12206,0.1134,0.12428,0.1123,0.14056,0.1195,0.11898,0.1095,0.12436,0.114,0.1432,0.1214,0.1159,0.1076,0.10732,0.1014,0.12652,0.108,0.08306,0.0783,0.0825,0.0788,0.10814,0.0772,0.06776,0.0648,0.06788,0.0638,0.09612,0.0595,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.008700000122189522,0.009999999776482582,0.09812,0.0918,0.12384,0.1071,0.10838,0.1028,0.11744,0.1082,0.13232,0.1146,0.11252,0.1057,0.11788,0.1077,0.13466,0.1155,0.11234,0.1028,0.11646,0.1078,0.13464,0.1137,0.10118,0.0955,0.10528,0.0979,0.12434,0.1015,0.09224,0.0858,0.08514,0.0809,0.11114,0.0835,0.06356,0.06,0.06518,0.0611,0.09466,0.0579,0.01978,0.0198,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.00812000036239624,0.009999999776482582,0.1168,0.106,0.1419,0.1212,0.12256,0.113,0.12996,0.1179,0.14976,0.1276,0.12388,0.1111,0.1234,0.1156,0.14402,0.1196,0.12026,0.1129,0.11908,0.1103,0.1387,0.119,0.10874,0.1038,0.1017,0.0988,0.12576,0.1012,0.09398,0.0881,0.08932,0.0875,0.11362,0.086,0.06954,0.0655,0.07074,0.0659,0.10068,0.0614,0.04892,0.0464,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.007980000227689743,0.009999999776482582,0.12966,0.1116,0.16434,0.1337,0.13346,0.1152,0.1374,0.1208,0.15804,0.1332,0.12656,0.1156,0.13,0.1174,0.15102,0.1268,0.12416,0.1128,0.12726,0.1127,0.14528,0.119,0.11346,0.1069,0.11028,0.103,0.12732,0.1062,0.0976,0.0871,0.09004,0.0829,0.11744,0.0907,0.07426,0.0731,0.07272,0.0705,0.10208,0.0683,0.02662,0.027,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.009180000051856041,0.009999999776482582,0.11372,0.0974,0.1421,0.1144,0.13254,0.1129,0.13254,0.1162,0.1476,0.1198,0.12492,0.1122,0.12742,0.1151,0.14544,0.1198,0.11868,0.1073,0.12476,0.11,0.1445,0.1172,0.1107,0.1028,0.11276,0.1014,0.12768,0.1104,0.08976,0.0877,0.09338,0.0893,0.1135,0.0896,0.06854,0.0668,0.06668,0.0633,0.09428,0.0627,0.04192,0.0395,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.008840000256896019,0.009999999776482582,0.1036,0.095,0.12786,0.1045,0.12412,0.1124,0.1242,0.1105,0.14132,0.1155,0.11794,0.1068,0.12498,0.112,0.13958,0.1184,0.12174,0.1108,0.12328,0.1142,0.13696,0.1159,0.11684,0.1064,0.11504,0.1075,0.13504,0.1076,0.0993,0.0915,0.101,0.0907,0.12438,0.0935,0.06486,0.062,0.06808,0.0629,0.09998,0.0571,0.05518,0.0546,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.008500000461935997,0.009999999776482582,0.1221,0.1114,0.15268,0.1298,0.12532,0.1168,0.13734,0.121,0.15714,0.1303,0.12384,0.1107,0.1251,0.1103,0.15232,0.1226,0.11832,0.109,0.11582,0.1074,0.1398,0.1152,0.10128,0.0974,0.1014,0.0976,0.1241,0.1,0.08904,0.0871,0.08278,0.0799,0.1077,0.0839,0.05846,0.0587,0.05336,0.0517,0.08764,0.0612,0.02888,0.0301,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.00800000037997961,0.009999999776482582,0.12762,0.1096,0.16242,0.1309,0.13516,0.1187,0.14292,0.1211,0.16244,0.1323,0.13654,0.1196,0.13114,0.1155,0.15484,0.1272,0.12118,0.1111,0.122,0.11,0.14646,0.1208,0.1113,0.1036,0.10206,0.097,0.1279,0.1088,0.09106,0.0877,0.07974,0.0786,0.10524,0.0781,0.0489,0.0482,0.0472,0.0454,0.07684,0.0401,0.03198,0.0329,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.009180000051856041,0.009999999776482582,0.0921,0.0806,0.1157,0.095,0.11764,0.1049,0.11732,0.1034,0.13094,0.1072,0.1118,0.1021,0.11334,0.104,0.12624,0.1071,0.10628,0.1017,0.11312,0.1087,0.12606,0.1098,0.09938,0.0951,0.09632,0.0937,0.119,0.0974,0.08642,0.0812,0.08324,0.0809,0.10634,0.0788,0.05588,0.0548,0.05528,0.0537,0.08214,0.0491,0.03896,0.0397,0.01,0.01,0.01,0.01,0.01,0.01
8,True,0.008820000104606152,0.009999999776482582,0.13156,0.1159,0.16404,0.132,0.13156,0.1197,0.13552,0.1209,0.15886,0.1311,0.12726,0.1131,0.12784,0.1172,0.15162,0.1237,0.12426,0.1116,0.12188,0.1117,0.14464,0.1209,0.11596,0.105,0.10778,0.0983,0.12742,0.1083,0.09002,0.0856,0.08674,0.0804,0.11198,0.0838,0.07286,0.0679,0.05724,0.0535,0.08812,0.0491,0.02048,0.0201,0.01784,0.0176,0.0531,0.0181,0.01,0.01
