regularization,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
dropout_0.1,True,0.13369999825954437,0.14489999413490295,0.0855,0.0825,0.1825,0.1538,0.14356,0.1323,0.17724,0.1571,0.20232,0.1679,0.16954,0.1535
dropout_0.1,True,0.12380000203847885,0.14180000126361847,0.07896,0.077,0.16892,0.1444,0.12944,0.121,0.1678,0.1498,0.19222,0.1617,0.16788,0.1514
dropout_0.1,True,0.14282000064849854,0.1573999971151352,0.093,0.0913,0.19328,0.1627,0.14762,0.1316,0.1866,0.1637,0.21176,0.1763,0.1822,0.1592
dropout_0.1,True,0.161640003323555,0.17649999260902405,0.0972,0.0966,0.2079,0.1782,0.15844,0.1438,0.20032,0.1767,0.22934,0.1909,0.19794,0.1759
dropout_0.1,True,0.1266999989748001,0.1509000062942505,0.0858,0.0869,0.17718,0.1492,0.12912,0.1202,0.1747,0.1535,0.19932,0.1631,0.16712,0.1518
dropout_0.1,True,0.17467999458312988,0.18369999527931213,0.11478,0.1076,0.2241,0.1837,0.17556,0.1564,0.2187,0.1828,0.24538,0.1949,0.21382,0.1779
dropout_0.1,True,0.14190000295639038,0.155799999833107,0.08256,0.0828,0.18818,0.1581,0.14748,0.1336,0.18754,0.16,0.2114,0.1753,0.18004,0.1589
dropout_0.1,True,0.15591999888420105,0.16369999945163727,0.0967,0.0926,0.2037,0.1703,0.15554,0.141,0.1963,0.1738,0.22274,0.1864,0.18524,0.1618
dropout_0.1,True,0.1436000019311905,0.16689999401569366,0.08698,0.0878,0.19172,0.1607,0.14512,0.1304,0.18666,0.1646,0.21454,0.1743,0.1844,0.1637
dropout_0.1,True,0.1664399951696396,0.1818999946117401,0.10506,0.1008,0.2146,0.1824,0.16726,0.149,0.20652,0.182,0.23188,0.1956,0.20064,0.1788
dropout_0.1,True,0.15041999518871307,0.1597999930381775,0.0863,0.088,0.19912,0.166,0.15018,0.1371,0.19014,0.1692,0.21598,0.1792,0.18324,0.1621
dropout_0.1,True,0.1348399966955185,0.14990000426769257,0.08508,0.0844,0.1806,0.1543,0.1367,0.1272,0.17954,0.1566,0.20446,0.1653,0.17222,0.1533
dropout_0.1,True,0.15167999267578125,0.1671999990940094,0.09366,0.0923,0.19866,0.1713,0.15226,0.1389,0.19552,0.1695,0.22022,0.1841,0.18966,0.1654
dropout_0.1,True,0.13884000480175018,0.1492999941110611,0.0929,0.0885,0.1908,0.1634,0.14406,0.1322,0.1793,0.1606,0.20616,0.1714,0.16698,0.1521
dropout_0.1,True,0.17757999897003174,0.1868000030517578,0.11108,0.1051,0.21982,0.1837,0.17396,0.1567,0.2122,0.1828,0.24324,0.195,0.20774,0.1784
dropout_0.1,True,0.12389999628067017,0.14380000531673431,0.07846,0.077,0.16842,0.14,0.12968,0.1203,0.16754,0.1505,0.19282,0.1634,0.16354,0.1451
dropout_0.1,True,0.08314000070095062,0.09600000083446503,0.0526,0.0485,0.11302,0.0867,0.07988,0.078,0.11562,0.1042,0.14034,0.1119,0.11346,0.1041
dropout_0.1,False,0.13402000069618225,0.13779999315738678,0.07474,0.0756,0.16156,0.1488,0.156,0.144,0.16848,0.1514,0.18182,0.1534,0.17046,0.1537
dropout_0.1,False,0.1421400010585785,0.15559999644756317,0.08442,0.0841,0.16858,0.1496,0.16518,0.1459,0.1747,0.1534,0.19382,0.1658,0.1835,0.1623
dropout_0.1,False,0.1500999927520752,0.16329999268054962,0.08348,0.0807,0.17472,0.1531,0.16504,0.1512,0.18106,0.1595,0.20088,0.171,0.1904,0.1633
dropout_0.1,False,0.1354600042104721,0.14740000665187836,0.08054,0.0794,0.16532,0.1522,0.1586,0.1491,0.16934,0.1547,0.18628,0.1581,0.17688,0.1574
dropout_0.1,False,0.090379998087883,0.0997999981045723,0.05472,0.0516,0.11368,0.1063,0.11324,0.1046,0.12116,0.1104,0.12994,0.1131,0.12272,0.1155
dropout_0.1,False,0.15807999670505524,0.16949999332427979,0.09878,0.0976,0.1876,0.1635,0.17666,0.16,0.18978,0.1627,0.21244,0.1761,0.20098,0.1683
dropout_0.1,False,0.14737999439239502,0.16189999878406525,0.09178,0.0903,0.17836,0.1555,0.17122,0.1538,0.18092,0.1586,0.20102,0.1689,0.19028,0.161
dropout_0.1,False,0.15600000321865082,0.16200000047683716,0.09764,0.0952,0.179,0.1589,0.17068,0.1538,0.18162,0.1598,0.20388,0.1725,0.1943,0.1653
dropout_0.1,False,0.16132000088691711,0.16179999709129333,0.09982,0.0967,0.18338,0.1596,0.17354,0.1555,0.1838,0.1641,0.20426,0.1749,0.1964,0.1689
dropout_0.1,False,0.1404999941587448,0.1492999941110611,0.08568,0.0839,0.16954,0.1542,0.1594,0.1451,0.17324,0.1597,0.19166,0.165,0.1796,0.1596
dropout_0.1,False,0.12856000661849976,0.1396999955177307,0.0773,0.0771,0.16162,0.1467,0.14486,0.1365,0.16314,0.1462,0.17756,0.1604,0.16646,0.1498
dropout_0.1,False,0.14880000054836273,0.15870000422000885,0.09338,0.0948,0.178,0.1598,0.17092,0.1561,0.18286,0.1589,0.19958,0.1676,0.18994,0.1644
dropout_0.1,False,0.14900000393390656,0.14810000360012054,0.09084,0.0889,0.17802,0.1591,0.16146,0.1427,0.1709,0.1532,0.1945,0.1661,0.18486,0.1592
dropout_0.1,False,0.14239999651908875,0.1527000069618225,0.08048,0.0788,0.16778,0.1532,0.16196,0.148,0.17234,0.1554,0.1902,0.1636,0.18096,0.1577
dropout_0.1,False,0.13660000264644623,0.156700000166893,0.07894,0.0782,0.1643,0.1509,0.16236,0.1474,0.17116,0.1496,0.19204,0.1677,0.1822,0.1601
dropout_0.1,False,0.13300000131130219,0.13940000534057617,0.08668,0.0875,0.16018,0.1461,0.15754,0.1449,0.1645,0.147,0.18074,0.1536,0.1727,0.1493
dropout_0.1,False,0.1561799943447113,0.15880000591278076,0.09766,0.0957,0.18266,0.1555,0.17426,0.1557,0.17928,0.1586,0.20462,0.1745,0.1949,0.1694
dropout_0.1,False,0.1454000025987625,0.15559999644756317,0.08752,0.0857,0.17376,0.1566,0.16308,0.1491,0.17532,0.1574,0.19434,0.1675,0.18236,0.1634
dropout_0.1,False,0.13446000218391418,0.15230000019073486,0.07654,0.078,0.16486,0.155,0.15772,0.1455,0.16982,0.1508,0.18694,0.1667,0.17392,0.1591
dropout_0.1,False,0.11845999956130981,0.12939999997615814,0.06586,0.0657,0.14064,0.1311,0.1355,0.1229,0.14874,0.133,0.16552,0.1395,0.1555,0.1379
dropout_0.1,False,0.14183999598026276,0.1589999943971634,0.09032,0.0858,0.17266,0.1539,0.16092,0.1411,0.17622,0.1567,0.19268,0.1631,0.1829,0.1585
dropout_0.1,False,0.12977999448776245,0.14100000262260437,0.07468,0.076,0.15408,0.1378,0.14972,0.1354,0.1638,0.1432,0.17648,0.1498,0.16874,0.1444
dropout_0.1,False,0.06852000206708908,0.08049999922513962,0.04134,0.0378,0.09062,0.0822,0.08792,0.0818,0.09504,0.0836,0.10282,0.086,0.09782,0.0851
dropout_0.1,False,0.14122000336647034,0.149399995803833,0.08842,0.0878,0.171,0.1527,0.15956,0.1415,0.17072,0.1505,0.18734,0.1598,0.1778,0.1508
dropout_0.1,False,0.12904000282287598,0.13779999315738678,0.07396,0.0748,0.1581,0.1417,0.15322,0.1409,0.1638,0.1468,0.18062,0.1554,0.16772,0.1451
dropout_0.25,True,0.04571999981999397,0.04919999837875366,0.05454,0.0541,0.10862,0.0855,0.06302,0.0642,0.07756,0.0763,0.10734,0.0832,0.07624,0.0742
dropout_0.25,True,0.05077999830245972,0.04089999943971634,0.06326,0.0634,0.1125,0.0908,0.05586,0.0544,0.0845,0.0787,0.11838,0.0858,0.08086,0.0802
dropout_0.25,True,0.05257999897003174,0.053199999034404755,0.05064,0.0509,0.11202,0.09,0.06988,0.0671,0.09256,0.0854,0.12256,0.0977,0.09194,0.0885
dropout_0.25,True,0.0412600003182888,0.045899998396635056,0.04708,0.0454,0.08968,0.0687,0.04434,0.0419,0.06796,0.064,0.09488,0.07,0.06678,0.0621
dropout_0.25,True,0.042180001735687256,0.03220000118017197,0.03176,0.0312,0.06026,0.0415,0.04082,0.0396,0.06894,0.0627,0.0916,0.061,0.06764,0.0627
dropout_0.25,True,0.04360000044107437,0.038600001484155655,0.04324,0.0438,0.0904,0.0666,0.04964,0.0476,0.07074,0.0652,0.09742,0.0659,0.06844,0.0626
dropout_0.25,True,0.03652000054717064,0.025699999183416367,0.0308,0.0306,0.06942,0.0431,0.03764,0.0382,0.05096,0.0498,0.08008,0.0534,0.0581,0.0542
dropout_0.25,True,0.036320000886917114,0.0333000011742115,0.04196,0.0415,0.08018,0.0537,0.0407,0.0389,0.0549,0.0515,0.08526,0.0552,0.0585,0.0556
dropout_0.25,True,0.03290000185370445,0.031599998474121094,0.03576,0.0378,0.07448,0.0515,0.04656,0.0469,0.06556,0.0644,0.09214,0.0659,0.0658,0.0622
dropout_0.25,True,0.03220000118017197,0.025599999353289604,0.04236,0.0399,0.07786,0.0489,0.03226,0.0324,0.04044,0.0381,0.06886,0.0396,0.0427,0.037
dropout_0.25,True,0.0294599998742342,0.01860000006854534,0.0228,0.0233,0.05582,0.0307,0.03328,0.031,0.03146,0.0299,0.05226,0.0284,0.04248,0.0377
dropout_0.25,True,0.03897999972105026,0.042500000447034836,0.04708,0.0462,0.07676,0.0603,0.05268,0.0536,0.07156,0.0677,0.09844,0.073,0.07042,0.0668
dropout_0.25,True,0.0501599982380867,0.04399999976158142,0.03996,0.0404,0.09386,0.0694,0.05564,0.0529,0.0793,0.0742,0.1106,0.0866,0.07858,0.0761
dropout_0.25,True,0.0502999983727932,0.0471000000834465,0.05108,0.0497,0.10404,0.0844,0.06132,0.0609,0.09266,0.0875,0.12132,0.0949,0.08654,0.0815
dropout_0.25,True,0.03342000022530556,0.030700000002980232,0.03508,0.0359,0.07236,0.0513,0.04186,0.0404,0.06068,0.0556,0.08984,0.0611,0.06316,0.059
dropout_0.25,True,0.04055999964475632,0.033399999141693115,0.04608,0.0452,0.09876,0.0798,0.05086,0.0479,0.07914,0.0754,0.11734,0.092,0.07498,0.0738
dropout_0.25,True,0.03956000134348869,0.04340000078082085,0.04818,0.0463,0.0857,0.0661,0.0581,0.0569,0.07438,0.07,0.10026,0.0765,0.07116,0.0672
dropout_0.25,True,0.04142000153660774,0.027300000190734863,0.03568,0.0372,0.069,0.0499,0.046,0.0461,0.06246,0.061,0.09352,0.0637,0.06684,0.0636
dropout_0.25,True,0.044199999421834946,0.03779999911785126,0.04618,0.0437,0.09128,0.0753,0.04792,0.0466,0.07398,0.0683,0.1046,0.0755,0.06842,0.0645
dropout_0.25,True,0.03449999913573265,0.029100000858306885,0.03696,0.0361,0.08,0.0537,0.04128,0.0401,0.05076,0.0502,0.08822,0.0583,0.0591,0.0577
dropout_0.25,True,0.04134000092744827,0.039799999445676804,0.04764,0.0489,0.09606,0.0753,0.05096,0.0497,0.07178,0.0681,0.10614,0.0824,0.07358,0.0724
dropout_0.25,True,0.04602000117301941,0.03579999879002571,0.02964,0.0328,0.06704,0.0487,0.04364,0.0424,0.06708,0.0629,0.09422,0.067,0.06666,0.0614
dropout_0.25,True,0.045099999755620956,0.04190000146627426,0.04896,0.0458,0.0978,0.0742,0.04638,0.045,0.0678,0.065,0.09634,0.068,0.06632,0.0632
dropout_0.25,True,0.03750000149011612,0.035599999129772186,0.03832,0.0365,0.08146,0.06,0.0506,0.0473,0.0645,0.0596,0.09742,0.0681,0.06566,0.0604
dropout_0.25,True,0.04148000106215477,0.040300000458955765,0.03922,0.0397,0.08056,0.0523,0.0493,0.0447,0.06776,0.0621,0.09558,0.063,0.0649,0.0617
dropout_0.25,False,0.03562000021338463,0.041999999433755875,0.02724,0.0272,0.05438,0.0526,0.0608,0.0548,0.0619,0.0576,0.06528,0.0571,0.06268,0.0554
dropout_0.25,False,0.048500001430511475,0.062300000339746475,0.0549,0.0538,0.08892,0.0841,0.09066,0.0826,0.0851,0.0817,0.08958,0.0866,0.08328,0.0789
dropout_0.25,False,0.039719998836517334,0.03819999843835831,0.03674,0.0351,0.05606,0.0528,0.0673,0.0614,0.06616,0.0595,0.06902,0.0569,0.06642,0.059
dropout_0.25,False,0.04569999873638153,0.04259999841451645,0.05056,0.0494,0.07386,0.0695,0.08504,0.0784,0.07384,0.0691,0.0763,0.0679,0.0706,0.0679
dropout_0.25,False,0.04797999933362007,0.039900001138448715,0.04108,0.0436,0.08394,0.0768,0.09006,0.0847,0.08698,0.0789,0.09124,0.0797,0.08342,0.0748
dropout_0.25,False,0.04729999974370003,0.03830000013113022,0.04328,0.0428,0.06698,0.0633,0.07628,0.0701,0.07216,0.067,0.07288,0.0661,0.069,0.0637
dropout_0.25,False,0.0707399994134903,0.09269999712705612,0.0675,0.0665,0.1199,0.1113,0.11638,0.1063,0.11412,0.1055,0.11986,0.1072,0.1142,0.1054
dropout_0.25,False,0.05496000126004219,0.057100001722574234,0.04482,0.0442,0.086,0.078,0.09506,0.0886,0.08986,0.0853,0.09428,0.0852,0.09126,0.0854
dropout_0.25,False,0.05412000045180321,0.04729999974370003,0.04092,0.0413,0.07844,0.074,0.0791,0.0735,0.07982,0.0745,0.0852,0.0756,0.07878,0.0755
dropout_0.25,False,0.04828000068664551,0.06260000169277191,0.05414,0.0546,0.0916,0.0828,0.08492,0.0786,0.08518,0.0769,0.08794,0.0782,0.0809,0.0763
dropout_0.25,False,0.02969999983906746,0.01979999989271164,0.01,0.01,0.03262,0.0299,0.0417,0.0365,0.04164,0.0355,0.04348,0.0343,0.04246,0.0359
dropout_0.25,False,0.044520001858472824,0.03759999945759773,0.03922,0.038,0.06304,0.0598,0.074,0.0678,0.07308,0.0658,0.0744,0.0657,0.06766,0.066
dropout_0.25,False,0.044920001178979874,0.05209999904036522,0.045,0.0451,0.07792,0.0733,0.08312,0.0727,0.07774,0.0728,0.08058,0.0721,0.0747,0.0694
dropout_0.25,False,0.03863999992609024,0.03869999945163727,0.03394,0.0315,0.05928,0.0554,0.07126,0.0634,0.06698,0.0622,0.06946,0.0587,0.06522,0.0587
dropout_0.25,False,0.057999998331069946,0.07090000063180923,0.05578,0.0545,0.10412,0.096,0.10276,0.0925,0.10252,0.0946,0.10392,0.0956,0.09788,0.0932
dropout_0.25,False,0.021959999576210976,0.02449999935925007,0.01606,0.0158,0.03452,0.0315,0.03792,0.0357,0.03878,0.0339,0.03946,0.0334,0.03878,0.0331
dropout_0.25,False,0.008500000461935997,0.009999999776482582,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01004,0.01
dropout_0.25,False,0.053279999643564224,0.05829999968409538,0.03822,0.0361,0.08126,0.0748,0.08792,0.0816,0.08786,0.0819,0.09066,0.0821,0.08778,0.0821
dropout_0.25,False,0.03734000027179718,0.027799999341368675,0.02728,0.0255,0.04454,0.043,0.05898,0.0558,0.06128,0.0581,0.06402,0.0572,0.06086,0.058
dropout_0.25,False,0.05333999916911125,0.05860000103712082,0.0533,0.0551,0.08394,0.082,0.08624,0.081,0.08332,0.0801,0.08614,0.0801,0.08042,0.0771
dropout_0.25,False,0.03832000121474266,0.0348999984562397,0.03306,0.0331,0.04682,0.0454,0.06276,0.0568,0.06342,0.0576,0.06386,0.0573,0.06154,0.0564
dropout_0.25,False,0.025699999183416367,0.019899999722838402,0.01424,0.0138,0.03066,0.0299,0.03346,0.0296,0.03618,0.0298,0.03704,0.0297,0.03676,0.0311
dropout_0.25,False,0.04148000106215477,0.03400000184774399,0.03422,0.0337,0.0568,0.0563,0.06958,0.0626,0.07002,0.0625,0.07322,0.0617,0.0684,0.0616
dropout_0.25,False,0.03036000020802021,0.0333000011742115,0.02772,0.027,0.04626,0.0426,0.05082,0.0435,0.04982,0.0442,0.0508,0.0425,0.04922,0.0426
dropout_0.25,False,0.03756000101566315,0.03669999912381172,0.03032,0.029,0.05204,0.0481,0.06152,0.0547,0.06342,0.0563,0.06414,0.0545,0.06286,0.056
dropout_0.5,True,0.019780000671744347,0.020600000396370888,0.03848,0.036,0.06112,0.0384,0.03534,0.0326,0.0444,0.0411,0.07188,0.0422,0.0484,0.0442
dropout_0.5,True,0.02054000087082386,0.019999999552965164,0.03372,0.0327,0.05728,0.0362,0.03658,0.0361,0.03912,0.0368,0.06636,0.0364,0.03982,0.0356
dropout_0.5,True,0.008899999782443047,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01,0.01,0.01002,0.01,0.01,0.01
dropout_0.5,True,0.009039999917149544,0.009999999776482582,0.01012,0.01,0.01012,0.01,0.01012,0.01,0.01012,0.01,0.01012,0.01,0.01012,0.01
dropout_0.5,True,0.009379999712109566,0.010700000450015068,0.01062,0.0107,0.01062,0.0103,0.01062,0.0107,0.01062,0.0107,0.01062,0.0106,0.01062,0.0107
dropout_0.5,True,0.023660000413656235,0.016699999570846558,0.02702,0.0276,0.05962,0.0374,0.03674,0.034,0.02912,0.03,0.05824,0.0332,0.04074,0.0376
dropout_0.5,True,0.023560000583529472,0.018400000408291817,0.02944,0.0295,0.05812,0.039,0.03868,0.0377,0.0397,0.0366,0.06562,0.0413,0.046,0.0424
dropout_0.5,True,0.008960000239312649,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01
dropout_0.5,True,0.012719999998807907,0.014600000344216824,0.01548,0.0151,0.02362,0.0141,0.01836,0.0164,0.01856,0.0158,0.02892,0.0151,0.01824,0.0166
dropout_0.5,True,0.00887999963015318,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,True,0.018939999863505363,0.019500000402331352,0.03338,0.031,0.05056,0.0315,0.03304,0.031,0.03668,0.0345,0.05984,0.0308,0.03644,0.0336
dropout_0.5,True,0.008840000256896019,0.009999999776482582,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01
dropout_0.5,True,0.008440000005066395,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,True,0.01688000001013279,0.019600000232458115,0.02444,0.0253,0.04052,0.0232,0.02364,0.0228,0.02698,0.0249,0.04736,0.0239,0.02958,0.0262
dropout_0.5,True,0.008860000409185886,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,True,0.008740000426769257,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,True,0.008580000139772892,0.010300000198185444,0.01038,0.0103,0.01038,0.0103,0.01038,0.0103,0.01038,0.0103,0.01038,0.0103,0.01038,0.0103
dropout_0.5,True,0.008500000461935997,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01
dropout_0.5,True,0.008940000087022781,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01
dropout_0.5,True,0.00851999968290329,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01
dropout_0.5,True,0.00803999975323677,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01
dropout_0.5,True,0.01761999912559986,0.019999999552965164,0.02326,0.0234,0.03726,0.0213,0.0257,0.0235,0.02998,0.0252,0.04604,0.0244,0.03078,0.026
dropout_0.5,True,0.00860000029206276,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01,0.01
dropout_0.5,True,0.009159999899566174,0.010099999606609344,0.01002,0.0102,0.01002,0.0102,0.01002,0.0102,0.01002,0.0102,0.01002,0.0102,0.01002,0.0101
dropout_0.5,True,0.008740000426769257,0.010300000198185444,0.01022,0.0103,0.01022,0.0103,0.01022,0.0103,0.01022,0.0103,0.01022,0.0103,0.01022,0.0103
dropout_0.5,False,0.024800000712275505,0.029100000858306885,0.04338,0.0406,0.04644,0.0424,0.05218,0.049,0.05154,0.0472,0.04772,0.0449,0.04486,0.0387
dropout_0.5,False,0.00824000034481287,0.009999999776482582,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01002,0.0101,0.01006,0.01,0.01,0.01
dropout_0.5,False,0.009460000321269035,0.009999999776482582,0.01002,0.01,0.01002,0.0102,0.01002,0.0102,0.01002,0.0102,0.01002,0.0102,0.01,0.01
dropout_0.5,False,0.012719999998807907,0.016300000250339508,0.0121,0.0117,0.01966,0.0181,0.02062,0.0198,0.02134,0.0186,0.0213,0.0201,0.01496,0.0137
dropout_0.5,False,0.00875999964773655,0.009999999776482582,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01002,0.01
dropout_0.5,False,0.00863999966531992,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01,0.01
dropout_0.5,False,0.008419999852776527,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01
dropout_0.5,False,0.009220000356435776,0.009999999776482582,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01,0.01004,0.01
dropout_0.5,False,0.008700000122189522,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,False,0.00872000027447939,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01,0.01
dropout_0.5,False,0.008919999934732914,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,False,0.008679999969899654,0.009999999776482582,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01,0.01,0.01006,0.01,0.01,0.01
dropout_0.5,False,0.009039999917149544,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,False,0.008960000239312649,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,False,0.008840000256896019,0.009999999776482582,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01004,0.01,0.01006,0.01,0.01,0.01
dropout_0.5,False,0.01889999955892563,0.016699999570846558,0.01804,0.0177,0.03144,0.0308,0.01858,0.0175,0.02614,0.025,0.02776,0.0259,0.02518,0.0234
dropout_0.5,False,0.01281999982893467,0.012799999676644802,0.0153,0.0149,0.01662,0.0157,0.01696,0.0148,0.01724,0.0149,0.01784,0.0146,0.01734,0.0149
dropout_0.5,False,0.009080000221729279,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01,0.01,0.01,0.01,0.01002,0.01,0.01,0.01
dropout_0.5,False,0.008059999905526638,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.0101,0.01002,0.01,0.01088,0.0104,0.01,0.01
dropout_0.5,False,0.018060000613331795,0.017899999395012856,0.01004,0.01,0.02962,0.0279,0.03234,0.0304,0.0356,0.0321,0.03588,0.0322,0.02582,0.0245
dropout_0.5,False,0.008539999835193157,0.009999999776482582,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01006,0.01,0.01004,0.01
dropout_0.5,False,0.008580000139772892,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
dropout_0.5,False,0.00863999966531992,0.009999999776482582,0.01004,0.01,0.01004,0.01,0.01002,0.01,0.01,0.01,0.01004,0.01,0.01,0.01
dropout_0.5,False,0.00887999963015318,0.009999999776482582,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01002,0.01,0.01,0.01
dropout_0.5,False,0.008659999817609787,0.009999999776482582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
