trial,epoch,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
0,15,True,0.991100013256073,0.9711999893188477,0.9305666666666667,0.9264,0.9639333333333333,0.9531,0.9770666666666666,0.9637,0.9851166666666666,0.9683,0.992,0.9733,0.9931666666666666,0.9736
0,16,True,0.9914500117301941,0.9743000268936157,0.93075,0.9272,0.9637,0.9533,0.9786166666666667,0.9652,0.9873,0.9687,0.9936333333333334,0.9731,0.9952666666666666,0.9752
0,17,True,0.9920166730880737,0.9743000268936157,0.9301,0.9259,0.9638166666666667,0.9532,0.9787833333333333,0.966,0.9864333333333334,0.9693,0.9928833333333333,0.9748,0.99425,0.9729
0,18,True,0.9927666783332825,0.9749000072479248,0.9299166666666666,0.9251,0.9645666666666667,0.9538,0.9803333333333333,0.9663,0.9878333333333333,0.9707,0.9935333333333334,0.9741,0.9953166666666666,0.9745
0,19,True,0.993316650390625,0.9753999710083008,0.9315833333333333,0.9264,0.9644,0.9536,0.9794166666666667,0.9655,0.9882,0.97,0.99335,0.9729,0.9949833333333333,0.9749
0,20,True,0.9934999942779541,0.9757999777793884,0.9324166666666667,0.9294,0.9645833333333333,0.9555,0.9783833333333334,0.9632,0.9888333333333333,0.9706,0.9947333333333334,0.9751,0.9959333333333333,0.9757
0,21,True,0.9933833479881287,0.974399983882904,0.9321333333333334,0.9253,0.9637333333333333,0.9533,0.9799666666666667,0.9648,0.9876166666666667,0.9696,0.99495,0.9733,0.9955,0.9746
0,22,True,0.9949166774749756,0.9739999771118164,0.9321833333333334,0.9289,0.964,0.955,0.9785666666666667,0.9655,0.9871833333333333,0.9702,0.99395,0.9746,0.9956333333333334,0.9746
0,23,True,0.9939500093460083,0.9731000065803528,0.9326166666666666,0.9268,0.9653,0.9556,0.9797666666666667,0.9664,0.9866666666666667,0.97,0.9931333333333333,0.9751,0.99425,0.9743
0,24,True,0.9938833117485046,0.9732999801635742,0.9341166666666667,0.9285,0.9651833333333333,0.9543,0.9803166666666666,0.9658,0.98845,0.9721,0.99485,0.9744,0.9963666666666666,0.9752
0,25,True,0.9938833117485046,0.9693999886512756,0.9303,0.9242,0.9646333333333333,0.9555,0.9806,0.968,0.9866666666666667,0.9683,0.9932666666666666,0.9727,0.9935,0.9717
0,26,True,0.9943000078201294,0.9717000126838684,0.9313666666666667,0.9283,0.9643666666666667,0.9552,0.9807666666666667,0.9672,0.9888166666666667,0.9722,0.9938833333333333,0.9753,0.9951333333333333,0.9741
0,27,True,0.9957166910171509,0.9724000096321106,0.9329666666666667,0.9288,0.96585,0.9544,0.98135,0.9664,0.9895,0.9705,0.9953833333333333,0.9744,0.9960833333333333,0.9751
0,28,True,0.9948333501815796,0.9745000004768372,0.9314666666666667,0.9289,0.9658,0.9557,0.9808166666666667,0.9659,0.9899333333333333,0.971,0.9953,0.9749,0.99665,0.9746
0,29,True,0.995116651058197,0.972100019454956,0.9302666666666667,0.9264,0.96595,0.9556,0.98205,0.9669,0.98885,0.9702,0.9955333333333334,0.9742,0.9958,0.9737
0,30,True,0.9950833320617676,0.97079998254776,0.9302833333333334,0.928,0.9650333333333333,0.9536,0.98195,0.966,0.9896166666666667,0.9694,0.9952333333333333,0.9726,0.9961,0.972
0,31,True,0.9957500100135803,0.9746999740600586,0.9301833333333334,0.9275,0.9650333333333333,0.9534,0.98185,0.9677,0.9903166666666666,0.9723,0.9955833333333334,0.9746,0.9961666666666666,0.9744
0,32,True,0.9950500130653381,0.9764999747276306,0.9322333333333334,0.929,0.9666166666666667,0.9569,0.9837,0.9684,0.9920333333333333,0.9731,0.9967166666666667,0.9767,0.9981666666666666,0.9764
0,33,True,0.9959999918937683,0.9713000059127808,0.9308833333333333,0.93,0.9646166666666667,0.9541,0.9828,0.9671,0.99115,0.9721,0.9950333333333333,0.973,0.9961833333333333,0.9746
0,34,True,0.9954333305358887,0.9732000231742859,0.9311333333333334,0.9279,0.9666,0.9565,0.9831,0.9675,0.9910833333333333,0.9715,0.9960333333333333,0.9743,0.9973166666666666,0.9735
0,35,True,0.9962499737739563,0.9732000231742859,0.9312,0.9289,0.9659166666666666,0.9552,0.9828,0.9666,0.9902666666666666,0.9717,0.9961833333333333,0.9759,0.99685,0.9759
0,36,True,0.996566653251648,0.9745000004768372,0.9311166666666667,0.9281,0.9657333333333333,0.9555,0.9841,0.9665,0.9902833333333333,0.9721,0.9963833333333333,0.9762,0.9974833333333334,0.9757
0,37,True,0.9964666962623596,0.974399983882904,0.9325,0.9302,0.9651,0.9534,0.9833833333333334,0.9677,0.9903333333333333,0.9716,0.99555,0.9749,0.996,0.975
0,38,True,0.9960833191871643,0.9736999869346619,0.9321,0.929,0.966,0.9559,0.9834833333333334,0.968,0.99185,0.972,0.9963333333333333,0.9738,0.9963333333333333,0.9725
0,39,True,0.9965333342552185,0.9697999954223633,0.9307,0.9299,0.9647833333333333,0.9552,0.98215,0.9658,0.9880833333333333,0.9669,0.9951666666666666,0.9745,0.9949666666666667,0.9729
0,40,True,0.9964333176612854,0.9728999733924866,0.9330333333333334,0.9286,0.9657833333333333,0.954,0.98395,0.967,0.99165,0.9705,0.99575,0.973,0.9965,0.9728
0,41,True,0.9962666630744934,0.9747999906539917,0.9331166666666667,0.9288,0.96575,0.9548,0.9847,0.967,0.9917833333333334,0.9712,0.99635,0.9743,0.9973,0.9737
0,42,True,0.9970666766166687,0.9729999899864197,0.9322666666666667,0.9289,0.9665666666666667,0.9521,0.9848166666666667,0.966,0.9929666666666667,0.9721,0.9970666666666667,0.9731,0.9970333333333333,0.9736
0,43,True,0.9958666563034058,0.9732999801635742,0.932,0.9281,0.9664333333333334,0.9537,0.9847333333333333,0.9672,0.9918333333333333,0.9724,0.9963166666666666,0.9753,0.9975833333333334,0.9749
0,44,True,0.9968166947364807,0.9718000292778015,0.9320833333333334,0.9292,0.9664333333333334,0.9554,0.98385,0.9667,0.9922,0.9721,0.9970666666666667,0.9736,0.9967666666666667,0.9725
0,45,True,0.9971333146095276,0.9715999960899353,0.93445,0.9286,0.9667,0.9547,0.9848,0.968,0.9923666666666666,0.9721,0.9970833333333333,0.9753,0.9974,0.9739
0,46,True,0.9974666833877563,0.9746999740600586,0.9319,0.9284,0.9672,0.9539,0.9850166666666667,0.9678,0.9924666666666667,0.9725,0.9973666666666666,0.9757,0.9975166666666667,0.9748
0,47,True,0.9979333281517029,0.9750000238418579,0.9302333333333334,0.9264,0.9661666666666666,0.9551,0.9852166666666666,0.9674,0.9920833333333333,0.9717,0.9966,0.9742,0.9978666666666667,0.9764
0,48,True,0.9959666728973389,0.9747999906539917,0.9322166666666667,0.9283,0.9662,0.9555,0.9844166666666667,0.968,0.9926166666666667,0.973,0.9970166666666667,0.9748,0.9971333333333333,0.9754
0,49,True,0.997866690158844,0.9747999906539917,0.9319333333333333,0.9272,0.9659833333333333,0.9549,0.9834833333333334,0.9667,0.993,0.9717,0.9973333333333333,0.9735,0.9977833333333334,0.9735
0,50,True,0.9969666600227356,0.9754999876022339,0.9323333333333333,0.928,0.9671666666666666,0.9549,0.9843833333333334,0.9675,0.9931666666666666,0.9703,0.99755,0.9744,0.9974666666666666,0.9742
1,0,True,0.09936666488647461,0.09830000251531601,0.7652166666666667,0.7729,0.7745833333333333,0.7859,0.6466333333333333,0.6519,0.5929,0.5992,0.61455,0.6179,0.5219333333333334,0.5299
1,1,True,0.8971333503723145,0.9492999911308289,0.9110166666666667,0.9078,0.9434166666666667,0.9416,0.9458333333333333,0.9417,0.95195,0.9479,0.9584166666666667,0.9547,0.95645,0.9526
1,2,True,0.956516683101654,0.9632999897003174,0.9178333333333333,0.9151,0.9510833333333333,0.9482,0.9551,0.9509,0.9631833333333333,0.9571,0.9709333333333333,0.9642,0.97075,0.964
1,3,True,0.9687333106994629,0.9663000106811523,0.9199666666666667,0.9136,0.9551333333333333,0.9496,0.9615166666666667,0.9527,0.9703333333333334,0.9615,0.9773333333333334,0.969,0.9778833333333333,0.9676
1,4,True,0.9743666648864746,0.9670000076293945,0.92315,0.9172,0.9578333333333333,0.9505,0.96395,0.9555,0.9740666666666666,0.9636,0.9806833333333334,0.9705,0.9805166666666667,0.9696
1,5,True,0.977649986743927,0.968500018119812,0.92225,0.9188,0.9585666666666667,0.9514,0.9664,0.9586,0.9758833333333333,0.9647,0.9831333333333333,0.9713,0.9820666666666666,0.9721
1,6,True,0.9803166389465332,0.9666000008583069,0.9237666666666666,0.9217,0.9585833333333333,0.9486,0.9697166666666667,0.959,0.9789333333333333,0.9674,0.9845833333333334,0.9725,0.9851333333333333,0.9706
1,7,True,0.9831166863441467,0.9740999937057495,0.9257666666666666,0.9221,0.95885,0.9507,0.9696166666666667,0.9572,0.9802,0.9679,0.9871,0.9737,0.9875833333333334,0.9738
1,8,True,0.9853166937828064,0.9717000126838684,0.9258166666666666,0.9225,0.9590833333333333,0.9525,0.9704,0.9589,0.98,0.9672,0.98695,0.9722,0.98685,0.9708
1,9,True,0.9860166907310486,0.9735000133514404,0.9266166666666666,0.9225,0.9605666666666667,0.9515,0.9705333333333334,0.9587,0.98145,0.9659,0.9890333333333333,0.9745,0.9897166666666667,0.9741
1,10,True,0.9868999719619751,0.9728999733924866,0.9245333333333333,0.9193,0.95895,0.9524,0.9708833333333333,0.9587,0.9829166666666667,0.9676,0.98905,0.9733,0.9893833333333333,0.9742
1,11,True,0.9885833263397217,0.9729999899864197,0.9256,0.9215,0.96125,0.9522,0.97425,0.9606,0.9849333333333333,0.9692,0.9904166666666666,0.9747,0.9921166666666666,0.9736
1,12,True,0.9896833300590515,0.9753999710083008,0.92625,0.9244,0.9605833333333333,0.9542,0.9755666666666667,0.962,0.98675,0.9705,0.9915,0.9747,0.99305,0.9758
1,13,True,0.9897333383560181,0.9692999720573425,0.92645,0.9247,0.9598833333333333,0.9511,0.9756166666666667,0.9598,0.9858166666666667,0.9685,0.9911333333333333,0.9742,0.9918166666666667,0.9737
1,14,True,0.9913833141326904,0.9678999781608582,0.92605,0.9248,0.9600666666666666,0.9521,0.9743666666666667,0.9609,0.9855666666666667,0.9691,0.9911833333333333,0.9747,0.9915333333333334,0.9726
1,15,True,0.9913166761398315,0.972599983215332,0.9260166666666667,0.9241,0.9609166666666666,0.9507,0.97785,0.9622,0.9877833333333333,0.9701,0.99295,0.9746,0.9932,0.9732
1,16,True,0.9918833374977112,0.974399983882904,0.9283,0.9263,0.96035,0.9541,0.9751,0.9573,0.9876166666666667,0.9707,0.9934333333333333,0.9749,0.9938833333333333,0.9752
1,17,True,0.9929500222206116,0.9749000072479248,0.9287333333333333,0.925,0.9603,0.9519,0.9773166666666666,0.9616,0.9884,0.9713,0.9932666666666666,0.9763,0.9943,0.976
1,18,True,0.9926166534423828,0.9758999943733215,0.9260166666666667,0.9237,0.9606333333333333,0.9535,0.9791333333333333,0.9626,0.99115,0.9726,0.9946333333333334,0.9773,0.9948833333333333,0.9754
1,19,True,0.993233323097229,0.9704999923706055,0.9265,0.9249,0.9605,0.9522,0.978,0.9615,0.9891166666666666,0.9701,0.9941,0.9758,0.9950833333333333,0.9745
1,20,True,0.993233323097229,0.974399983882904,0.9268666666666666,0.9271,0.96095,0.9507,0.9781333333333333,0.9628,0.9889833333333333,0.9709,0.9938833333333333,0.9774,0.9946333333333334,0.9759
1,21,True,0.9941666722297668,0.9750999808311462,0.92595,0.9263,0.9616333333333333,0.9519,0.97765,0.9598,0.9899,0.9705,0.9948833333333333,0.9755,0.9957,0.9745
1,22,True,0.9954166412353516,0.9726999998092651,0.9272166666666667,0.9254,0.96185,0.9513,0.9802666666666666,0.9631,0.99145,0.9736,0.9953666666666666,0.9752,0.9956333333333334,0.9738
1,23,True,0.9943166375160217,0.9724000096321106,0.92625,0.9236,0.9609166666666666,0.9521,0.9791166666666666,0.9611,0.9897833333333333,0.971,0.9949,0.9768,0.9961666666666666,0.9755
1,24,True,0.9951666593551636,0.9746999740600586,0.9275166666666667,0.9247,0.9616166666666667,0.9509,0.9786666666666667,0.9622,0.9905333333333334,0.9722,0.99525,0.9764,0.9957166666666667,0.9754
1,25,True,0.9945833086967468,0.9750999808311462,0.9264,0.9243,0.9618,0.9529,0.9809333333333333,0.9617,0.9918666666666667,0.9734,0.9958166666666667,0.9766,0.9958833333333333,0.9761
1,26,True,0.9953666925430298,0.9732999801635742,0.9263833333333333,0.9239,0.9619666666666666,0.9512,0.9815166666666667,0.964,0.9925333333333334,0.9733,0.9964333333333333,0.9774,0.9956166666666667,0.9763
1,27,True,0.995033323764801,0.9729999899864197,0.9269833333333334,0.9223,0.9619333333333333,0.9519,0.9797833333333333,0.9632,0.9899833333333333,0.9736,0.9946166666666667,0.9767,0.9948166666666667,0.9754
1,28,True,0.9950666427612305,0.9747999906539917,0.9244833333333333,0.9219,0.9608333333333333,0.949,0.9795333333333334,0.9621,0.9903666666666666,0.9704,0.9950333333333333,0.9765,0.9946833333333334,0.9743
1,29,True,0.9955000281333923,0.973800003528595,0.9239833333333334,0.9215,0.9611666666666666,0.9518,0.9784,0.9601,0.9902,0.972,0.9954666666666667,0.9763,0.9952833333333333,0.9748
1,30,True,0.9948499798774719,0.9764000177383423,0.9262333333333334,0.9243,0.9621,0.9497,0.9809,0.9644,0.9905833333333334,0.9714,0.9950166666666667,0.9763,0.9954333333333333,0.9753
1,31,True,0.996833324432373,0.9742000102996826,0.92685,0.9251,0.9613666666666667,0.9522,0.98145,0.9639,0.9914666666666667,0.974,0.9959833333333333,0.9775,0.9962833333333333,0.9764
1,32,True,0.9961000084877014,0.9753999710083008,0.9271833333333334,0.9233,0.9624333333333334,0.9519,0.9812833333333333,0.9647,0.9937,0.9745,0.9968,0.9775,0.9973833333333333,0.9773
1,33,True,0.9946333169937134,0.9745000004768372,0.9266666666666666,0.9226,0.9612,0.9494,0.9810333333333333,0.9641,0.99135,0.9724,0.9959833333333333,0.9761,0.9960333333333333,0.9763
1,34,True,0.9965000152587891,0.975600004196167,0.92575,0.9211,0.9625666666666667,0.9513,0.9826,0.9642,0.9929166666666667,0.972,0.9962166666666666,0.9745,0.99615,0.9762
1,35,True,0.9962499737739563,0.9739000201225281,0.9278333333333333,0.9242,0.9618166666666667,0.9491,0.9812333333333333,0.9625,0.9906333333333334,0.9698,0.99495,0.9755,0.99505,0.9755
1,36,True,0.996483325958252,0.9739000201225281,0.9284833333333333,0.9252,0.9618833333333333,0.9504,0.98185,0.9617,0.9926333333333334,0.9707,0.9962666666666666,0.9755,0.99585,0.9757
1,37,True,0.9960166811943054,0.9735000133514404,0.9268,0.9235,0.96165,0.9495,0.9821333333333333,0.9638,0.9924166666666666,0.9726,0.9968333333333333,0.9737,0.9969333333333333,0.9746
1,38,True,0.996649980545044,0.9767000079154968,0.9274833333333333,0.9245,0.9618666666666666,0.9502,0.9821166666666666,0.9639,0.9936666666666667,0.9729,0.9971666666666666,0.9764,0.9977833333333334,0.9769
1,39,True,0.996399998664856,0.9747999906539917,0.9267333333333333,0.9229,0.9625333333333334,0.9518,0.9836166666666667,0.9653,0.9925833333333334,0.9747,0.9968,0.9762,0.9966666666666667,0.9756
1,40,True,0.9959999918937683,0.9739000201225281,0.92555,0.9205,0.96305,0.9519,0.9827333333333333,0.963,0.9928666666666667,0.9729,0.9967666666666667,0.9756,0.99735,0.9744
1,41,True,0.9965000152587891,0.9715999960899353,0.9273,0.9243,0.96255,0.9531,0.98185,0.9645,0.9908666666666667,0.973,0.9962333333333333,0.978,0.9965,0.9765
1,42,True,0.9970499873161316,0.9745000004768372,0.9278166666666666,0.9241,0.9609833333333333,0.9509,0.9823,0.9621,0.9925166666666667,0.9728,0.9964,0.976,0.9957166666666667,0.9739
1,43,True,0.996666669845581,0.9736999869346619,0.9265,0.9229,0.9620166666666666,0.9527,0.98085,0.9648,0.9928,0.9738,0.9968666666666667,0.9772,0.9966666666666667,0.975
1,44,True,0.996566653251648,0.9750000238418579,0.9275166666666667,0.9238,0.9629333333333333,0.9517,0.9824166666666667,0.9685,0.9933833333333333,0.9742,0.9967833333333334,0.9785,0.9970166666666667,0.9764
1,45,True,0.9969499707221985,0.9725000262260437,0.9267833333333333,0.9234,0.9625833333333333,0.9499,0.98105,0.9652,0.9936833333333334,0.9725,0.9973166666666666,0.9756,0.9973833333333333,0.975
1,46,True,0.9975000023841858,0.975600004196167,0.92645,0.9233,0.9627166666666667,0.9512,0.9828,0.966,0.9925,0.9718,0.9967333333333334,0.9762,0.99685,0.9751
1,47,True,0.9967833161354065,0.9751999974250793,0.9281333333333334,0.9256,0.96225,0.9523,0.9819666666666667,0.9646,0.9935333333333334,0.9731,0.99705,0.9756,0.9969833333333333,0.9765
1,48,True,0.9978166818618774,0.9783999919891357,0.92755,0.9248,0.9626166666666667,0.9507,0.9831166666666666,0.9654,0.99465,0.9759,0.9981333333333333,0.9777,0.99855,0.979
1,49,True,0.9967166781425476,0.9761999845504761,0.92645,0.9227,0.9625,0.9533,0.9809333333333333,0.9633,0.9939666666666667,0.9728,0.9970833333333333,0.9761,0.9967666666666667,0.9756
1,50,True,0.9979333281517029,0.9754999876022339,0.9267333333333333,0.9238,0.9619333333333333,0.9533,0.9817833333333333,0.964,0.9940333333333333,0.9735,0.9973833333333333,0.9757,0.99755,0.9759
2,0,True,0.12528333067893982,0.1216999962925911,0.7500166666666667,0.7665,0.7635166666666666,0.7773,0.6416,0.6481,0.6039,0.6126,0.6178,0.628,0.5257333333333334,0.5405
2,1,True,0.8959000110626221,0.9531999826431274,0.9072333333333333,0.9095,0.9400166666666666,0.9375,0.9414333333333333,0.9367,0.9483666666666667,0.944,0.9583333333333334,0.9559,0.95575,0.9529
2,2,True,0.9571333527565002,0.9599999785423279,0.9143833333333333,0.9113,0.94765,0.9432,0.9528833333333333,0.9466,0.95855,0.9541,0.96985,0.963,0.968,0.9618
2,3,True,0.9673500061035156,0.9649999737739563,0.9173833333333333,0.9122,0.9522833333333334,0.9465,0.9599833333333333,0.9531,0.9649166666666666,0.9547,0.9768333333333333,0.965,0.9763166666666667,0.965
2,4,True,0.972350001335144,0.961899995803833,0.9178166666666666,0.9163,0.9540166666666666,0.9474,0.96185,0.9536,0.9704333333333334,0.9612,0.9792166666666666,0.9701,0.9778166666666667,0.966
2,5,True,0.9760000109672546,0.9677000045776367,0.92005,0.9181,0.9565166666666667,0.9503,0.9662166666666666,0.9569,0.9732666666666666,0.962,0.98355,0.9705,0.9836166666666667,0.9686
2,6,True,0.9797166585922241,0.9648000001907349,0.9206,0.9186,0.9558333333333333,0.9489,0.96835,0.9583,0.9746833333333333,0.964,0.9851333333333333,0.9726,0.9844166666666667,0.9716
2,7,True,0.9824166893959045,0.9711999893188477,0.9201,0.9177,0.95665,0.9497,0.9680166666666666,0.9575,0.9756333333333334,0.9648,0.9861333333333333,0.9711,0.98705,0.97
2,8,True,0.9846166372299194,0.9668999910354614,0.9210166666666667,0.9176,0.9567666666666667,0.9488,0.9692333333333333,0.9577,0.97585,0.9605,0.9866833333333334,0.9704,0.9864333333333334,0.9689
2,9,True,0.9860666394233704,0.9735999703407288,0.9201666666666667,0.9171,0.9563166666666667,0.9497,0.97255,0.9603,0.9793666666666667,0.9652,0.98915,0.9729,0.9895833333333334,0.9736
2,10,True,0.9864166378974915,0.9715999960899353,0.92195,0.9171,0.9575,0.9506,0.9714166666666667,0.9591,0.9792166666666666,0.966,0.9892166666666666,0.9734,0.9900166666666667,0.9724
2,11,True,0.9887166619300842,0.9710999727249146,0.9220666666666667,0.9171,0.9577166666666667,0.9508,0.9749166666666667,0.9617,0.9821,0.9654,0.99045,0.9727,0.9910333333333333,0.973
2,12,True,0.9891833066940308,0.9742000102996826,0.9248666666666666,0.9211,0.9577333333333333,0.9516,0.9766166666666667,0.9629,0.9833833333333334,0.9655,0.99105,0.9724,0.9928,0.9714
2,13,True,0.9900000095367432,0.9631999731063843,0.9233666666666667,0.9196,0.9578666666666666,0.951,0.9758833333333333,0.9615,0.9844333333333334,0.9677,0.9901833333333333,0.9715,0.99095,0.9708
2,14,True,0.9903666377067566,0.9726999998092651,0.9211,0.9172,0.9586833333333333,0.9507,0.9750833333333333,0.9587,0.98485,0.9674,0.9913166666666666,0.9732,0.9931833333333333,0.9724
2,15,True,0.9913333058357239,0.9718000292778015,0.92415,0.9204,0.9580166666666666,0.9492,0.97635,0.9614,0.986,0.9686,0.9923166666666666,0.9725,0.99315,0.9733
2,16,True,0.9911500215530396,0.9688000082969666,0.9208166666666666,0.9193,0.9581166666666666,0.9494,0.97695,0.9605,0.9853333333333333,0.9692,0.9928833333333333,0.974,0.99325,0.9739
2,17,True,0.9920166730880737,0.9724000096321106,0.9227666666666666,0.9212,0.9588833333333333,0.9503,0.9772166666666666,0.9622,0.9856833333333334,0.9679,0.99375,0.9723,0.9947,0.9734
2,18,True,0.9920666813850403,0.965499997138977,0.9202,0.9181,0.9594,0.9494,0.9755166666666667,0.9605,0.9852833333333333,0.9687,0.9923,0.9712,0.9930166666666667,0.9699
2,19,True,0.9923833608627319,0.9735000133514404,0.92365,0.9219,0.9603,0.9525,0.97745,0.9613,0.9860833333333333,0.9708,0.9937166666666667,0.9742,0.9952,0.9736
2,20,True,0.9937833547592163,0.9731000065803528,0.92055,0.9179,0.95885,0.9498,0.9794666666666667,0.963,0.9886833333333334,0.9701,0.9941333333333333,0.9723,0.99605,0.9735
2,21,True,0.9932000041007996,0.9753000140190125,0.9228833333333334,0.9197,0.9605833333333333,0.9498,0.9788833333333333,0.9637,0.9889666666666667,0.9711,0.9948666666666667,0.9735,0.9965166666666667,0.974
2,22,True,0.9937666654586792,0.9715999960899353,0.9192,0.917,0.9590833333333333,0.9505,0.9782833333333333,0.9621,0.9874666666666667,0.9676,0.9940666666666667,0.9729,0.9943666666666666,0.9724
2,23,True,0.9943333268165588,0.9702000021934509,0.9203333333333333,0.9188,0.9602166666666667,0.9496,0.9789666666666667,0.961,0.9881666666666666,0.9673,0.9942333333333333,0.9728,0.9950833333333333,0.973
2,24,True,0.9947999715805054,0.9749000072479248,0.92145,0.9216,0.9605,0.9533,0.9791833333333333,0.9623,0.9878333333333333,0.9692,0.9950166666666667,0.9735,0.9961333333333333,0.9741
2,25,True,0.9942833185195923,0.9750999808311462,0.9217166666666666,0.9212,0.96015,0.9498,0.9813333333333333,0.9632,0.9901166666666666,0.9693,0.99605,0.9751,0.9972333333333333,0.9745
2,26,True,0.9950166940689087,0.9750999808311462,0.9228166666666666,0.922,0.9601833333333334,0.9503,0.9788166666666667,0.9622,0.9896833333333334,0.9714,0.9955333333333334,0.9756,0.9964833333333334,0.9746
2,27,True,0.9954500198364258,0.9735000133514404,0.9208,0.9186,0.9604833333333334,0.9503,0.9789,0.9637,0.9886333333333334,0.9677,0.9950666666666667,0.9739,0.9951666666666666,0.9745
2,28,True,0.9951500296592712,0.9735000133514404,0.9198333333333333,0.9165,0.9598666666666666,0.9502,0.9785333333333334,0.9626,0.9888333333333333,0.9692,0.9950833333333333,0.9732,0.9957,0.9737
2,29,True,0.9950166940689087,0.9735999703407288,0.9203333333333333,0.9189,0.96005,0.9512,0.9794166666666667,0.9617,0.9892,0.9685,0.99465,0.973,0.9961333333333333,0.9736
2,30,True,0.9954833388328552,0.9729999899864197,0.9211666666666667,0.919,0.9615833333333333,0.9512,0.9807,0.9631,0.9904666666666667,0.97,0.9957833333333334,0.9744,0.9965,0.9736
2,31,True,0.9957000017166138,0.9749000072479248,0.9207166666666666,0.9186,0.9599666666666666,0.9512,0.9795,0.9623,0.9904666666666667,0.9698,0.9953666666666666,0.9746,0.9952166666666666,0.9738
2,32,True,0.9958666563034058,0.9693999886512756,0.9205666666666666,0.9181,0.9600333333333333,0.9505,0.9793333333333333,0.9626,0.9896,0.9673,0.9950666666666667,0.9714,0.9952333333333333,0.9724
2,33,True,0.9950833320617676,0.9739999771118164,0.92345,0.9219,0.9609833333333333,0.9508,0.9823,0.9644,0.9907833333333333,0.9703,0.99605,0.9748,0.9968,0.9751
2,34,True,0.9958000183105469,0.9714000225067139,0.9216833333333333,0.9184,0.9615833333333333,0.9517,0.981,0.9631,0.98905,0.9675,0.9952333333333333,0.9717,0.9959666666666667,0.9724
2,35,True,0.9966999888420105,0.9724000096321106,0.92345,0.9221,0.9613,0.9518,0.9825,0.965,0.9906333333333334,0.9709,0.99655,0.9735,0.9968833333333333,0.9757
