regularization,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
batchnorm,False,0.9955000281333923,0.9807999730110168,0.9243,0.9237,0.9729,0.9639,0.9836666666666667,0.9684,0.9943666666666666,0.9758,0.9979833333333333,0.9797,0.9984833333333333,0.9792
batchnorm,False,0.9958999752998352,0.9789000153541565,0.93285,0.9316,0.97755,0.9639,0.9893833333333333,0.9718,0.9961166666666667,0.9784,0.9987333333333334,0.9795,0.9989166666666667,0.9791
batchnorm,False,0.9956833124160767,0.9789999723434448,0.9296,0.9271,0.9761666666666666,0.9659,0.98785,0.972,0.9953666666666666,0.9779,0.99815,0.9809,0.9979333333333333,0.9803
batchnorm,False,0.9960833191871643,0.9783999919891357,0.9308166666666666,0.9288,0.9750333333333333,0.9652,0.9878,0.9729,0.9939333333333333,0.9765,0.998,0.9788,0.9984333333333333,0.9795
batchnorm,False,0.9956166744232178,0.98089998960495,0.9289833333333334,0.9252,0.9764,0.9615,0.9888166666666667,0.9699,0.9962666666666666,0.9785,0.9984666666666666,0.98,0.9989166666666667,0.9802
batchnorm,False,0.9959499835968018,0.9796000123023987,0.92525,0.9222,0.97625,0.9657,0.9889,0.9715,0.9954166666666666,0.9768,0.99835,0.9789,0.9984833333333333,0.9797
batchnorm,False,0.9959333539009094,0.9782000184059143,0.9236166666666666,0.9217,0.97565,0.9637,0.9881166666666666,0.9717,0.9960833333333333,0.9777,0.9984333333333333,0.9804,0.9985833333333334,0.979
batchnorm,False,0.9959166646003723,0.9801999926567078,0.92235,0.9173,0.9737166666666667,0.9618,0.9875666666666667,0.9718,0.99425,0.9749,0.99745,0.9781,0.9981833333333333,0.9795
batchnorm,False,0.9957500100135803,0.9811999797821045,0.9237166666666666,0.9222,0.9765166666666667,0.9655,0.9894333333333334,0.9707,0.9960833333333333,0.9773,0.9984333333333333,0.9798,0.99885,0.9808
batchnorm,False,0.9958000183105469,0.9797999858856201,0.9351333333333334,0.9279,0.9772166666666666,0.9655,0.9883,0.9724,0.9943,0.9758,0.99795,0.9787,0.9979666666666667,0.9775
batchnorm,False,0.9959499835968018,0.9800999760627747,0.9238666666666666,0.9195,0.9743666666666667,0.9593,0.9859333333333333,0.9694,0.9933166666666666,0.9743,0.9976833333333334,0.9794,0.9983333333333333,0.9795
batchnorm,False,0.9959166646003723,0.9794999957084656,0.9224833333333333,0.9213,0.9732333333333333,0.9616,0.9859666666666667,0.9706,0.9937833333333334,0.9762,0.99705,0.9806,0.99765,0.9811
batchnorm,False,0.995283305644989,0.9818000197410583,0.92605,0.9285,0.9749166666666667,0.9634,0.9848,0.9669,0.9951,0.977,0.9983833333333333,0.9799,0.99835,0.9799
batchnorm,False,0.9958833456039429,0.9799000024795532,0.9343333333333333,0.928,0.9754166666666667,0.9637,0.9885833333333334,0.9679,0.99525,0.9759,0.9984,0.9803,0.9986,0.9794
batchnorm,False,0.9955499768257141,0.978600025177002,0.9405666666666667,0.9381,0.9776166666666667,0.9642,0.9881166666666666,0.9728,0.9948,0.976,0.9983,0.9799,0.99865,0.9788
batchnorm,False,0.9956499934196472,0.9789999723434448,0.9200166666666667,0.9184,0.97305,0.9639,0.987,0.9711,0.9931833333333333,0.9761,0.9982166666666666,0.9801,0.9986333333333334,0.9779
batchnorm,False,0.9963499903678894,0.979200005531311,0.9337833333333333,0.929,0.9766333333333334,0.9649,0.9903,0.9735,0.9950166666666667,0.9784,0.99835,0.9805,0.99835,0.9802
batchnorm,False,0.996566653251648,0.9817000031471252,0.9286333333333333,0.9252,0.9746833333333333,0.9627,0.9866166666666667,0.971,0.99535,0.9789,0.9981666666666666,0.983,0.9983666666666666,0.9826
dropout_0.1,True,0.9836333394050598,0.9761999845504761,0.96315,0.9538,0.9781166666666666,0.9621,0.9883333333333333,0.9711,0.9934333333333333,0.9738,0.9942166666666666,0.9752,0.9930666666666667,0.973
dropout_0.1,True,0.9832833409309387,0.9753999710083008,0.9689,0.9532,0.9816833333333334,0.9654,0.9900166666666667,0.9714,0.99405,0.974,0.9953333333333333,0.9755,0.99495,0.9774
dropout_0.1,True,0.984666645526886,0.9768999814987183,0.9690833333333333,0.9585,0.98535,0.9703,0.9927,0.974,0.9946833333333334,0.9766,0.9958833333333333,0.9764,0.9958166666666667,0.9756
dropout_0.1,True,0.9829666614532471,0.9758999943733215,0.9644333333333334,0.9546,0.9799166666666667,0.9627,0.9908333333333333,0.972,0.9945666666666667,0.9762,0.99495,0.9764,0.9940333333333333,0.9747
dropout_0.1,True,0.9839500188827515,0.9746999740600586,0.9661833333333333,0.9526,0.98035,0.9633,0.9928333333333333,0.973,0.9947833333333334,0.9743,0.99495,0.9739,0.9947833333333334,0.9735
dropout_0.1,True,0.9832500219345093,0.9764999747276306,0.9684833333333334,0.9532,0.9805333333333334,0.9673,0.9907666666666667,0.9744,0.9946166666666667,0.9759,0.9947,0.9756,0.9941166666666666,0.9766
dropout_0.1,True,0.984000027179718,0.9740999937057495,0.96725,0.9552,0.9837833333333333,0.9684,0.99105,0.9715,0.99445,0.9739,0.9948,0.9749,0.99475,0.9749
dropout_0.1,True,0.982783317565918,0.9754999876022339,0.9655,0.9558,0.9815666666666667,0.9671,0.99085,0.9708,0.9942833333333333,0.9744,0.9957,0.975,0.9945,0.9743
dropout_0.1,True,0.9822333455085754,0.9750999808311462,0.9661666666666666,0.955,0.9801,0.964,0.9910833333333333,0.9716,0.9944833333333334,0.9734,0.99545,0.9743,0.9952666666666666,0.9727
dropout_0.1,True,0.9837333559989929,0.9746999740600586,0.9679833333333333,0.9546,0.9821,0.9669,0.9908333333333333,0.9701,0.99415,0.9732,0.9953833333333333,0.9734,0.9951166666666666,0.9739
dropout_0.1,True,0.9846166372299194,0.9760000109672546,0.96225,0.9518,0.9806666666666667,0.9658,0.9924666666666667,0.9747,0.9944666666666667,0.9734,0.9952333333333333,0.9734,0.9948666666666667,0.9741
dropout_0.1,True,0.9827166795730591,0.9728000164031982,0.9645833333333333,0.9507,0.9806,0.9654,0.9912833333333333,0.9718,0.9941166666666666,0.9735,0.9949,0.9719,0.9943666666666666,0.9712
dropout_0.1,True,0.983299970626831,0.9746999740600586,0.9698666666666667,0.9572,0.9816333333333334,0.9671,0.9912,0.9723,0.99405,0.9752,0.9947,0.9749,0.99475,0.9747
dropout_0.1,True,0.9831500053405762,0.9747999906539917,0.9618666666666666,0.9502,0.9790666666666666,0.9605,0.9907166666666667,0.9719,0.9945833333333334,0.974,0.9956166666666667,0.9745,0.9949833333333333,0.9749
dropout_0.1,True,0.983299970626831,0.9771999716758728,0.9681166666666666,0.9569,0.9809833333333333,0.9665,0.9910333333333333,0.9707,0.9951,0.9746,0.99545,0.9763,0.9950333333333333,0.9751
dropout_0.1,True,0.9837499856948853,0.9763000011444092,0.9649333333333333,0.955,0.9830666666666666,0.9676,0.9916833333333334,0.9725,0.9947833333333334,0.9755,0.9948,0.9758,0.9943666666666666,0.9741
dropout_0.1,True,0.9833333492279053,0.9749000072479248,0.9652333333333334,0.9524,0.98045,0.9652,0.9898166666666667,0.9715,0.9943333333333333,0.9737,0.9947,0.9739,0.9938666666666667,0.9732
dropout_0.1,True,0.9834833145141602,0.9743000268936157,0.96715,0.9546,0.9811833333333333,0.9681,0.9906166666666667,0.9735,0.9927666666666667,0.9719,0.99435,0.9732,0.9937666666666667,0.9734
dropout_0.1,True,0.98416668176651,0.9753000140190125,0.9650166666666666,0.9545,0.9802333333333333,0.9653,0.9923666666666666,0.9734,0.9950833333333333,0.9752,0.9953166666666666,0.9748,0.99475,0.9739
dropout_0.1,True,0.9834499955177307,0.974399983882904,0.9684666666666667,0.9582,0.9816166666666667,0.9661,0.9906166666666667,0.9724,0.9949833333333333,0.9741,0.99525,0.9738,0.9948333333333333,0.973
dropout_0.1,True,0.9836333394050598,0.9753999710083008,0.9688166666666667,0.9547,0.9824333333333334,0.9641,0.9903,0.9731,0.9943333333333333,0.9735,0.99505,0.9748,0.9951666666666666,0.9751
dropout_0.1,True,0.9828500151634216,0.9761000275611877,0.9651,0.9543,0.9811833333333333,0.9672,0.9902666666666666,0.9744,0.9937166666666667,0.9754,0.9944,0.9757,0.9939166666666667,0.9739
dropout_0.1,True,0.9843999743461609,0.9764999747276306,0.9660666666666666,0.9509,0.9805166666666667,0.9667,0.9915666666666667,0.9734,0.9947666666666667,0.9765,0.99505,0.977,0.9951333333333333,0.9751
dropout_0.1,True,0.9829666614532471,0.9764999747276306,0.9653,0.9544,0.98095,0.9665,0.9911833333333333,0.9736,0.9940833333333333,0.9748,0.9961833333333333,0.9772,0.9955,0.9765
dropout_0.1,True,0.9834666848182678,0.9758999943733215,0.9728166666666667,0.9614,0.9836333333333334,0.9692,0.9912833333333333,0.9722,0.9943833333333333,0.975,0.9953833333333333,0.9731,0.9946833333333334,0.9729
dropout_0.1,False,0.9898333549499512,0.9776999950408936,0.9582166666666667,0.9454,0.9907166666666667,0.9734,0.9955333333333334,0.9768,0.9954833333333334,0.9772,0.99595,0.9771,0.9963833333333333,0.9771
dropout_0.1,False,0.9887999892234802,0.9769999980926514,0.9603666666666667,0.949,0.9923666666666666,0.9754,0.9957833333333334,0.977,0.9961,0.9751,0.9963,0.9757,0.9957333333333334,0.9761
dropout_0.1,False,0.9890999794006348,0.9789999723434448,0.9559,0.9491,0.9924666666666667,0.9747,0.9954166666666666,0.9793,0.99565,0.9773,0.9967333333333334,0.9773,0.99535,0.9767
dropout_0.1,False,0.9888666868209839,0.9786999821662903,0.9614833333333334,0.9496,0.9918833333333333,0.9755,0.995,0.9767,0.99605,0.9761,0.9963,0.9786,0.9962833333333333,0.9778
dropout_0.1,False,0.989216685295105,0.9797000288963318,0.9664166666666667,0.9543,0.9921833333333333,0.977,0.9963333333333333,0.9786,0.9965333333333334,0.9775,0.9967666666666667,0.978,0.9972666666666666,0.9784
dropout_0.1,False,0.9897333383560181,0.9793999791145325,0.96145,0.9503,0.9909166666666667,0.9757,0.9959666666666667,0.9778,0.9955166666666667,0.9767,0.9962833333333333,0.978,0.9956,0.9769
dropout_0.1,False,0.9886000156402588,0.9782999753952026,0.9577,0.953,0.9921666666666666,0.9743,0.9963,0.9771,0.9964,0.9781,0.9961333333333333,0.9768,0.9963166666666666,0.9762
dropout_0.1,False,0.9885666370391846,0.9797000288963318,0.9554166666666667,0.9471,0.99165,0.9739,0.9951166666666666,0.9789,0.9955,0.9772,0.99635,0.9782,0.9962166666666666,0.9803
dropout_0.1,False,0.989300012588501,0.9789999723434448,0.9576166666666667,0.9471,0.9918,0.9769,0.9951833333333333,0.9786,0.9953833333333333,0.9781,0.9961666666666666,0.9785,0.99675,0.9781
dropout_0.1,False,0.9887999892234802,0.9779999852180481,0.955,0.9442,0.9914,0.9749,0.9955333333333334,0.9767,0.99545,0.9752,0.9964666666666666,0.9759,0.99515,0.9757
dropout_0.1,False,0.9894499778747559,0.9782000184059143,0.95875,0.946,0.9920166666666667,0.9737,0.9960833333333333,0.9765,0.9959666666666667,0.9757,0.9971666666666666,0.977,0.9965333333333334,0.977
dropout_0.1,False,0.989216685295105,0.9781000018119812,0.9588333333333333,0.949,0.99255,0.9756,0.9961,0.9779,0.99595,0.9771,0.9968666666666667,0.9768,0.9961666666666666,0.9769
dropout_0.1,False,0.9886999726295471,0.9775000214576721,0.9592833333333334,0.9477,0.9924166666666666,0.9746,0.9953666666666666,0.9781,0.9954166666666666,0.9751,0.997,0.9764,0.9967,0.975
dropout_0.1,False,0.9894333481788635,0.9804999828338623,0.9609166666666666,0.9487,0.9921666666666666,0.9772,0.9952833333333333,0.9806,0.9948,0.9785,0.9954666666666667,0.9798,0.99555,0.9798
dropout_0.1,False,0.9894166588783264,0.9753000140190125,0.9645833333333333,0.9534,0.9912,0.972,0.9960166666666667,0.975,0.9957,0.9724,0.99625,0.9731,0.9967,0.9743
dropout_0.1,False,0.9899166822433472,0.9768999814987183,0.9564833333333334,0.9499,0.9922166666666666,0.9747,0.99635,0.9762,0.9956833333333334,0.9753,0.9964333333333333,0.9762,0.9961166666666667,0.9754
dropout_0.1,False,0.9890999794006348,0.9778000116348267,0.9593,0.95,0.99245,0.9755,0.9957333333333334,0.9779,0.9950166666666667,0.9749,0.9957333333333334,0.9769,0.9956166666666667,0.9778
dropout_0.1,False,0.9883833527565002,0.9790999889373779,0.9566,0.9476,0.9926,0.9747,0.99485,0.9778,0.9964833333333334,0.9771,0.9968166666666667,0.9784,0.9964,0.9772
dropout_0.1,False,0.9893500208854675,0.9757999777793884,0.95735,0.9454,0.9916666666666667,0.9732,0.9953,0.9758,0.9965333333333334,0.9745,0.9966333333333334,0.9747,0.9959666666666667,0.9734
dropout_0.1,False,0.9897333383560181,0.9779000282287598,0.9607666666666667,0.9528,0.9914333333333334,0.9764,0.9952666666666666,0.9778,0.9961333333333333,0.9768,0.9965666666666667,0.9783,0.9963,0.9781
dropout_0.1,False,0.9892500042915344,0.9783999919891357,0.95595,0.9464,0.9927,0.9766,0.9957,0.9767,0.9962833333333333,0.9774,0.9967,0.9776,0.99705,0.9779
dropout_0.1,False,0.9891999959945679,0.9782999753952026,0.9583833333333334,0.9486,0.9927666666666667,0.9777,0.9955333333333334,0.9778,0.9962333333333333,0.9766,0.9972,0.9771,0.9966333333333334,0.978
dropout_0.1,False,0.9903833270072937,0.978600025177002,0.9604333333333334,0.9501,0.9914833333333334,0.9749,0.99525,0.9774,0.9953,0.9738,0.99595,0.9763,0.9964166666666666,0.9766
dropout_0.1,False,0.9891833066940308,0.9771000146865845,0.9609833333333333,0.9484,0.9934666666666667,0.9763,0.9963333333333333,0.9776,0.9965,0.9756,0.9968833333333333,0.9761,0.9968,0.975
dropout_0.1,False,0.9894499778747559,0.9768000245094299,0.9651,0.9547,0.9923,0.9765,0.9952,0.9758,0.9953166666666666,0.9754,0.9961,0.9772,0.9959833333333333,0.9763
dropout_0.25,True,0.9587666392326355,0.9693999886512756,0.9661333333333333,0.9543,0.9742666666666666,0.9635,0.9811833333333333,0.9678,0.9828666666666667,0.9661,0.98325,0.9666,0.9848833333333333,0.9688
dropout_0.25,True,0.958633303642273,0.965399980545044,0.9519166666666666,0.9381,0.9628666666666666,0.9479,0.9782333333333333,0.9606,0.97905,0.9598,0.9819833333333333,0.9645,0.9816,0.9636
dropout_0.25,True,0.9609500169754028,0.9656999707221985,0.95595,0.9413,0.9651,0.9487,0.9792166666666666,0.96,0.98035,0.961,0.9838333333333333,0.9635,0.98415,0.9637
dropout_0.25,True,0.9601666927337646,0.9672999978065491,0.9604,0.9458,0.9732166666666666,0.9586,0.9792833333333333,0.9632,0.9835,0.9652,0.9844666666666667,0.9654,0.9844,0.9649
dropout_0.25,True,0.9596999883651733,0.9674000144004822,0.9633333333333334,0.9529,0.9729666666666666,0.9593,0.9793333333333333,0.9647,0.9810833333333333,0.9649,0.9831166666666666,0.9655,0.9829833333333333,0.9667
dropout_0.25,True,0.9594666957855225,0.9685999751091003,0.9580333333333333,0.9428,0.9644166666666667,0.9482,0.9788,0.9632,0.9806833333333334,0.9651,0.9834666666666667,0.9653,0.98415,0.9671
dropout_0.25,True,0.9576833248138428,0.9629999995231628,0.9627833333333333,0.9503,0.9743166666666667,0.9593,0.9751,0.9597,0.9794,0.9582,0.9797333333333333,0.9602,0.9816166666666667,0.9618
dropout_0.25,True,0.9600833058357239,0.9679999947547913,0.9636833333333333,0.9494,0.9757166666666667,0.9603,0.9796166666666667,0.9653,0.9819,0.9638,0.98475,0.9681,0.98555,0.9688
dropout_0.25,True,0.9588333368301392,0.96670001745224,0.9657,0.9531,0.9747333333333333,0.9605,0.9803666666666667,0.9637,0.9815666666666667,0.9649,0.9834666666666667,0.9658,0.9839166666666667,0.9669
dropout_0.25,True,0.9605000019073486,0.9663000106811523,0.9602166666666667,0.9472,0.9696166666666667,0.9576,0.97835,0.963,0.9800666666666666,0.9653,0.9829666666666667,0.9646,0.9835333333333334,0.9657
dropout_0.25,True,0.9615499973297119,0.9693999886512756,0.9623833333333334,0.9518,0.9746166666666667,0.9608,0.9808666666666667,0.9634,0.9841833333333333,0.9659,0.9857666666666667,0.967,0.9863333333333333,0.9676
dropout_0.25,True,0.9591000080108643,0.9693999886512756,0.9640833333333333,0.9545,0.9729333333333333,0.9609,0.9772833333333333,0.9634,0.9808833333333333,0.9658,0.98265,0.9668,0.9835166666666667,0.9679
dropout_0.25,True,0.9592000246047974,0.9672999978065491,0.9678166666666667,0.9543,0.9748166666666667,0.9591,0.98065,0.9619,0.98085,0.96,0.9826333333333334,0.9645,0.9835666666666667,0.9659
dropout_0.25,True,0.9610833525657654,0.9678000211715698,0.9630666666666666,0.9505,0.9739,0.9599,0.9792,0.9646,0.9806833333333334,0.9658,0.9816666666666667,0.965,0.9825666666666667,0.9662
dropout_0.25,True,0.9579833149909973,0.9679999947547913,0.9481833333333334,0.9395,0.95935,0.9518,0.9789,0.9638,0.9818,0.964,0.9826666666666667,0.9659,0.9828333333333333,0.9661
dropout_0.25,True,0.9602333307266235,0.9663000106811523,0.9667,0.9553,0.9747,0.9601,0.9813666666666667,0.9656,0.9813166666666666,0.9636,0.9835833333333334,0.9634,0.9840333333333333,0.9657
dropout_0.25,True,0.961483359336853,0.9697999954223633,0.97075,0.9571,0.9757666666666667,0.9609,0.9816666666666667,0.9675,0.9825666666666667,0.966,0.9848666666666667,0.9676,0.9858666666666667,0.9689
dropout_0.25,True,0.9587666392326355,0.9697999954223633,0.8576333333333334,0.844,0.8669,0.8536,0.97725,0.9642,0.98095,0.967,0.98355,0.9673,0.9839833333333333,0.9691
dropout_0.25,True,0.9572333097457886,0.9686999917030334,0.9526833333333333,0.94,0.9630166666666666,0.9484,0.9773333333333334,0.9634,0.97985,0.9652,0.9813333333333333,0.9663,0.98235,0.9685
dropout_0.25,True,0.9580333232879639,0.967199981212616,0.9569166666666666,0.9443,0.9623333333333334,0.951,0.9749,0.9601,0.9794,0.9624,0.9813833333333334,0.9637,0.9824333333333334,0.9653
dropout_0.25,True,0.9620333313941956,0.9685999751091003,0.9621666666666666,0.9482,0.9715333333333334,0.9602,0.9800833333333333,0.9618,0.98465,0.9653,0.9857,0.9661,0.9859833333333333,0.9669
dropout_0.25,True,0.9597166776657104,0.9697999954223633,0.9588833333333333,0.948,0.9703,0.9586,0.9764,0.9605,0.9812333333333333,0.9643,0.9828333333333333,0.966,0.9836166666666667,0.9681
dropout_0.25,True,0.9599999785423279,0.9674999713897705,0.9642666666666667,0.9525,0.9763833333333334,0.9618,0.978,0.9615,0.9811833333333333,0.9642,0.9825,0.9647,0.9843166666666666,0.9676
dropout_0.25,True,0.9602333307266235,0.9695000052452087,0.8626166666666667,0.8496,0.87225,0.857,0.9792833333333333,0.9636,0.9826833333333334,0.9664,0.9836666666666667,0.9688,0.9836333333333334,0.9665
dropout_0.25,True,0.9538499712944031,0.9659000039100647,0.9041833333333333,0.897,0.91575,0.9078,0.9730333333333333,0.9571,0.9767666666666667,0.9594,0.9803166666666666,0.9618,0.9797833333333333,0.9625
dropout_0.25,False,0.9726333618164062,0.9754999876022339,0.9620833333333333,0.9467,0.9837333333333333,0.9715,0.9872166666666666,0.9705,0.9867666666666667,0.9722,0.9896333333333334,0.9733,0.9894,0.9731
dropout_0.25,False,0.9722166657447815,0.974399983882904,0.9598166666666667,0.9502,0.9832666666666666,0.9707,0.98735,0.9708,0.9853833333333334,0.9681,0.99095,0.9726,0.9904,0.9737
dropout_0.25,False,0.9723166823387146,0.9753999710083008,0.9568166666666666,0.9425,0.9846666666666667,0.97,0.9868166666666667,0.9711,0.9862,0.9697,0.9908666666666667,0.9744,0.9900666666666667,0.9735
dropout_0.25,False,0.9702500104904175,0.972599983215332,0.9640166666666666,0.9525,0.9841666666666666,0.9719,0.9868833333333333,0.9703,0.98705,0.9702,0.9897166666666667,0.9716,0.9895333333333334,0.9707
dropout_0.25,False,0.9738333225250244,0.9721999764442444,0.9630833333333333,0.9517,0.9829666666666667,0.9693,0.9870666666666666,0.9702,0.9849,0.9674,0.9897666666666667,0.9711,0.9888833333333333,0.971
dropout_0.25,False,0.9742000102996826,0.9753999710083008,0.9626666666666667,0.951,0.9839833333333333,0.9698,0.9887166666666667,0.9711,0.9873,0.969,0.99115,0.9727,0.99075,0.9743
dropout_0.25,False,0.9723833203315735,0.9742000102996826,0.9588333333333333,0.9514,0.9829333333333333,0.9691,0.9877666666666667,0.9733,0.9861333333333333,0.9712,0.9899166666666667,0.9734,0.9895833333333334,0.9728
dropout_0.25,False,0.9726999998092651,0.9746999740600586,0.9650833333333333,0.9593,0.98435,0.9705,0.9876,0.9708,0.9872833333333333,0.9696,0.9908333333333333,0.9746,0.9907,0.9725
dropout_0.25,False,0.9703166484832764,0.9751999974250793,0.9582333333333334,0.9475,0.9831333333333333,0.9686,0.9852166666666666,0.9716,0.98435,0.9693,0.9891166666666666,0.975,0.9886666666666667,0.9749
dropout_0.25,False,0.9726999998092651,0.9749000072479248,0.9578,0.9463,0.9845666666666667,0.9688,0.98775,0.9719,0.98625,0.9695,0.99015,0.9729,0.9897166666666667,0.9724
dropout_0.25,False,0.9711499810218811,0.9739999771118164,0.9626666666666667,0.9528,0.98255,0.97,0.9862833333333333,0.972,0.9858166666666667,0.971,0.98995,0.9745,0.9887666666666667,0.9717
dropout_0.25,False,0.9738500118255615,0.9733999967575073,0.9565333333333333,0.9498,0.9833,0.9696,0.9881,0.9724,0.9866333333333334,0.9705,0.9904,0.9728,0.98965,0.9717
dropout_0.25,False,0.9717666506767273,0.9739999771118164,0.9582833333333334,0.9496,0.9812666666666666,0.9658,0.9868666666666667,0.9721,0.9864166666666667,0.9703,0.9902166666666666,0.9721,0.9894,0.9712
dropout_0.25,False,0.970966637134552,0.9729999899864197,0.9594333333333334,0.9469,0.9841833333333333,0.9668,0.9872833333333333,0.9703,0.9872833333333333,0.9701,0.9892333333333333,0.9714,0.9890166666666667,0.9716
dropout_0.25,False,0.972100019454956,0.9753000140190125,0.9573833333333334,0.9464,0.9842833333333333,0.9696,0.9885666666666667,0.974,0.9852,0.9675,0.99115,0.975,0.9906666666666667,0.9733
dropout_0.25,False,0.973550021648407,0.975600004196167,0.96195,0.9485,0.9851,0.9689,0.98745,0.9719,0.98725,0.9696,0.9917166666666667,0.9743,0.9904,0.9734
dropout_0.25,False,0.972083330154419,0.973800003528595,0.9601333333333333,0.9509,0.9843333333333333,0.9681,0.98835,0.971,0.98715,0.9705,0.9902333333333333,0.9745,0.9896,0.9735
dropout_0.25,False,0.9715999960899353,0.9757000207901001,0.96035,0.953,0.9852166666666666,0.9712,0.9893,0.9737,0.9869666666666667,0.9708,0.9910166666666667,0.9749,0.9902833333333333,0.9743
dropout_0.25,False,0.9716833233833313,0.972000002861023,0.9555333333333333,0.9453,0.9823666666666667,0.967,0.9871166666666666,0.9704,0.9857833333333333,0.9677,0.9893666666666666,0.9726,0.9878166666666667,0.9694
dropout_0.25,False,0.9732999801635742,0.9740999937057495,0.9576166666666667,0.9485,0.9858,0.9726,0.9886833333333334,0.9731,0.9886333333333334,0.971,0.9911,0.9751,0.9905333333333334,0.9725
dropout_0.25,False,0.97243332862854,0.9722999930381775,0.9549166666666666,0.947,0.98255,0.9688,0.9864,0.9701,0.9848166666666667,0.9685,0.9896833333333334,0.9728,0.9880333333333333,0.9708
dropout_0.25,False,0.9731500148773193,0.9735999703407288,0.95925,0.9472,0.9814666666666667,0.9662,0.9855833333333334,0.9686,0.9846666666666667,0.9669,0.9897833333333333,0.9738,0.98955,0.9743
dropout_0.25,False,0.9702000021934509,0.9732000231742859,0.9645,0.9544,0.9835,0.9667,0.9872166666666666,0.9715,0.9865833333333334,0.9706,0.9890333333333333,0.9713,0.9879,0.9714
dropout_0.25,False,0.9733499884605408,0.9743000268936157,0.9588666666666666,0.9485,0.98335,0.9699,0.9864833333333334,0.9702,0.9852166666666666,0.9686,0.9906666666666667,0.9733,0.9896833333333334,0.9738
dropout_0.25,False,0.9723666906356812,0.9739999771118164,0.9583,0.9476,0.9833333333333333,0.9692,0.98615,0.9722,0.9848166666666667,0.9719,0.9904166666666666,0.9751,0.9895333333333334,0.974
dropout_0.5,True,0.7106500267982483,0.7608000040054321,0.8131833333333334,0.8153,0.8340166666666666,0.834,0.82535,0.8247,0.8277166666666667,0.8279,0.8312666666666667,0.8309,0.83115,0.83
dropout_0.5,True,0.6777499914169312,0.7457000017166138,0.6502666666666667,0.6494,0.6614333333333333,0.6614,0.6740833333333334,0.669,0.6594666666666666,0.6581,0.6639666666666667,0.6607,0.7632833333333333,0.757
dropout_0.5,True,0.6176166534423828,0.6654999852180481,0.67545,0.6684,0.6948666666666666,0.6893,0.7034833333333333,0.7024,0.7049,0.7042,0.7103333333333334,0.708,0.7036333333333333,0.7035
dropout_0.5,True,0.6845166683197021,0.7268999814987183,0.6543333333333333,0.6515,0.66265,0.6626,0.75615,0.7531,0.7571166666666667,0.7507,0.7607333333333334,0.7541,0.7653666666666666,0.7567
dropout_0.5,True,0.6539166569709778,0.7232000231742859,0.6298666666666667,0.6257,0.6401833333333333,0.6363,0.7424333333333333,0.7402,0.63875,0.6345,0.64055,0.6343,0.7468666666666667,0.7469
dropout_0.5,True,0.6424833536148071,0.6528000235557556,0.62535,0.622,0.6384,0.6336,0.7309,0.7295,0.6365333333333333,0.6326,0.6408333333333334,0.635,0.7473,0.7437
dropout_0.5,True,0.6519166827201843,0.714900016784668,0.6405333333333333,0.6401,0.6552833333333333,0.6528,0.7508833333333333,0.7443,0.6506833333333333,0.6477,0.6551,0.653,0.7555166666666666,0.7481
dropout_0.5,True,0.6416833400726318,0.661899983882904,0.6256333333333334,0.6222,0.6382,0.6342,0.7211166666666666,0.7156,0.6358166666666667,0.6309,0.638,0.6327,0.7463833333333333,0.7442
dropout_0.5,True,0.6728166937828064,0.7200000286102295,0.6419166666666667,0.6432,0.6538833333333334,0.6535,0.7505666666666667,0.7462,0.6581166666666667,0.6573,0.6625,0.6598,0.7623,0.7551
dropout_0.5,True,0.6911333203315735,0.7411999702453613,0.653,0.6507,0.6665333333333333,0.6637,0.7583666666666666,0.7518,0.6614833333333333,0.6579,0.6705,0.668,0.7713333333333333,0.7636
dropout_0.5,True,0.6095666885375977,0.6628000140190125,0.5661333333333334,0.566,0.57395,0.5733,0.6700833333333334,0.6661,0.5739,0.573,0.5757333333333333,0.5745,0.6739166666666667,0.6685
dropout_0.5,True,0.6047666668891907,0.6603000164031982,0.6580833333333334,0.6528,0.66275,0.6594,0.6631,0.6586,0.66375,0.6623,0.6672166666666667,0.6632,0.6722833333333333,0.6664
dropout_0.5,True,0.6779666543006897,0.71670001745224,0.6493166666666667,0.6499,0.6606333333333333,0.6613,0.75285,0.7511,0.7506,0.7463,0.7593666666666666,0.7563,0.7606,0.7564
dropout_0.5,True,0.6869999766349792,0.744700014591217,0.6525333333333333,0.6499,0.6650166666666667,0.6631,0.75315,0.7465,0.75895,0.7493,0.7634333333333333,0.7561,0.7683333333333333,0.7604
dropout_0.5,True,0.67535001039505,0.6782000064849854,0.6436,0.6415,0.6559666666666667,0.654,0.7401833333333333,0.732,0.7466833333333334,0.7425,0.7554333333333333,0.7517,0.7517833333333334,0.7455
dropout_0.5,True,0.5535666942596436,0.5939000248908997,0.6583333333333333,0.6555,0.6710333333333334,0.6705,0.6706333333333333,0.6679,0.6718166666666666,0.6722,0.6759833333333334,0.6771,0.6681833333333334,0.6669
